id_prensa,anio,publish_date,media_name,titulo_prensa,url_original,encontrada_meneame,url_meneame
43b2f9e465894ea593b3441974b14647f830cbcaeb78b82389583f44fd234cf0,2016,2016-09-25,lne.es,"Lord Ivar Mountbatten, el primer ""royal"" que se declara gay",http://www.lne.es/vida-y-estilo/gente/2016/09/25/lord-ivar-mountbatten-primer-royal/1988641.html?utm_medium=rss,False,
baeba6f0e3b72ae0c20be1901caec961013665e568c7191b21cd02a0ffd90671,2016,2016-09-25,canarias7.es,Partidarios y detractores del matrimonio homosexual se manifiestan en México,http://www.canarias7.es/articulo.cfm?Id=436307,False,
4e3191b4e75b573adec37317175f11b701865cabbf7cf4908591ef68f52d5b84,2016,2016-09-25,farodevigo.es,"Lord Ivar Mountbatten, el primer ""royal"" gay",http://www.farodevigo.es/vida-y-estilo/gente/2016/09/25/lord-ivar-mountbatten-primer-royal/1539556.html?utm_medium=rss,False,
cde5aed37bbc5c3e1c7a13e8b1dbd698ca143651a18756efe057fefc7144e799,2016,2016-09-25,elmundo.es,"""Una parte de la extrema derecha busca el voto gay""",http://www.elmundo.es/papel/lideres/2016/09/25/57e5059d468aebca0e8b4608.html,False,
bebc17bd95e06e44fe24e9429932c71375aebb205c36a2f32c760d48955e5ebc,2016,2016-09-26,antena3.com,Las cinco leonas 'transexuales' de Botsuana tienen melena y montan a otras hembras,http://www.antena3.com/noticias/ciencia/cinco-leonas-transexuales-botsuana-tienen-melena-montan-otras-hembras_2016092657e948b50cf2c80b27c074bd.html,False,
2cfefde7cb4f190e0efdcf6873e0ffb7bd8b1fa2a988f4dab531900e811e90d4,2016,2016-09-26,elconfidencial.com,Animales: El extraño caso de las leonas transgénero a las que les crece la melena. Noticias de Tecnología,http://www.elconfidencial.com/tecnologia/2016-09-26/leones-leonas-melena-botsuana_1265900/,False,
368cb3e35e0908f9b8b1ffeceaa7b051f636efe38376a50dbbc84da88ef8672f,2016,2016-09-28,elmundo.es,"Infidelidades, sexo y homofobia: el libro que hace temblar a los polÃ­ticos portugueses",http://www.elmundo.es/loc/2016/09/28/57eaa9b046163fd7478b45a0.html,False,
ec53866972f067fd15e06b22be4836323358a73bc5c64cf0b037ac117da85e0f,2016,2016-09-27,elpais.com,Archbishop of Mexico City: “A child is more likely to suffer sexual abuse at the hands of a homosexual father”,http://elpais.com/elpais/2016/09/27/inenglish/1474979127_137525.html#?ref=rss&format=simple&link=link,False,
c5349a95e60425caaf16af72078679ed0b34a30b2d281ff2b7462a0ff8554bd8,2016,2016-09-26,elperiodico.com,Cinco leonas 'transexuales' en una reserva de Botsuana,http://www.elperiodico.com/es/noticias/extra/leonas-con-comportamiento-machos-botsuana-5416822?utm_source=rss-noticias&utm_medium=feed&utm_campaign=extra,False,
bcde7ae761c20d740b1ea27783534b989e1ee92860fc6b703e8923ba977aacb6,2016,2016-09-27,elpais.com,‘Modern Family’ ficha a un niño transgénero,http://elpais.com/cultura/2016/09/27/television/1474994508_357619.html#?ref=rss&format=simple&link=link,False,
27027d30f6f1df3e43960e037ee56a61061db68bcc29e3561b9b0b251d79de6a,2016,2016-09-27,elnortedecastilla.es,Modern Family incorpora a un niño transgénero en su octava temporada,http://www.elnortedecastilla.es/culturas/tv/201609/27/modern-family-incorpora-nino-20160927130354-rc.html,False,
499be38c8d0fed10ac9c8a7f58bca76b8e918b6d34fb806d8eb5564af18b8586,2016,2016-09-27,cadenaser.com,Octava temporada: 'Modern Family' sorprende y ficha al primer niño transgénero de la televisión,http://cadenaser.com/ser/2016/09/27/television/1474970417_426402.html#?ref=rss&format=simple&link=link,False,
83ca1bed1cb6c33a3d8b83d0ddca12ab61a1f680fd8dd9642c62898771359cfa,2016,2016-09-27,cadenaser.com,"Ser bisexual no significa follarse a todo lo que se menea""",http://cadenaser.com/programa/2016/09/27/contigo_dentro/1474964803_868248.html#?ref=rss&format=simple&link=link,False,
c3c0e6fa4b23f568033b456aad43bc701ba2385ba793edaab36227b94ea96598,2016,2016-09-28,publico.es,Un colegio concertado de Madrid compara la ley contra la homofobia con el fanatismo terrorista,http://www.publico.es/sociedad/colegio-concertado-madrid-compara-ley.html,False,
45b906aab34f124967dbfe130acda7ff4acc24990527e26453ce229c9e642057,2016,2016-09-28,publico.es,El colectivo gay propone sanciones de hasta 20.000 euros por discriminación,http://www.publico.es/sociedad/colectivo-gay-propone-sanciones-hasta.html,False,
20c2ebe7a7466232120c109eff79a164984ab05a8b9ba8564cfb68b56078fbe4,2016,2016-09-28,abc.es,El director de un colegio de Alcorcón compara la ley LGTB con el fanatismo terrorista,http://www.abc.es/espana/madrid/abci-director-colegio-alcorcon-compara-lgtb-fanatismo-terrorista-201609281329_noticia.html,False,
8c885ed75f1d651b6f19c4a473a6538b30fddbe61101d240d12006c2092776a8,2016,2016-09-28,lavozdigital.es,El director de un colegio de Alcorcón compara la ley LGTB con el fanatismo terrorista,http://www.lavozdigital.es/espana/madrid/abci-director-colegio-alcorcon-compara-lgtb-fanatismo-terrorista-201609281329_noticia.html,False,
e7a38d772c15c0c1e84d3ad5eccdf95793fcbc13249b50b6405a94e298174550,2016,2016-09-30,lavanguardia.com,Primera multa por llamar “maricón de mierda” a un trabajador gay,http://www.lavanguardia.com/vida/20160930/41674280686/multa-insultar-trabajador-gay-homofobia.html,False,
2f3a3b55a720e7c825576c9271afc7c1c140744403e96d2fdfc4ff503dacab0f,2016,2016-09-29,elperiodico.com,Primera sanción a raíz de la ley antihomofobia dos años después de su aprobación,http://www.elperiodico.com/es/noticias/sociedad/primera-sancion-raiz-ley-antihomofobia-dos-anos-despues-aprobacion-5430895?utm_source=rss-noticias&utm_medium=feed&utm_campaign=sociedad,False,
caf2947777917a563110ee80cbed3000cb6c74d493c2560be7e934cc05c425b5,2016,2016-09-29,vilaweb.cat,"Els insults homòfobs a un treballador d’una residència, primera multa per la Llei LGTBI",http://www.vilaweb.cat/noticies/els-insults-homofobs-a-un-treballador-duna-residencia-primera-multa-per-la-llei-lgtbi/,False,
743d2cc01058fba6876f413518d4bee8b8f97c6cc664533590ed386f14788523,2016,2016-09-29,que.es,Da a luz a su sobrino porque su hermano gay no podía adoptar,http://www.que.es/ultimas-noticias/curiosas/201609291614-sobrino-porque-hermano-podia-adoptar.html,False,
53baa882c874ad73a3a847931a3e118afc8d578578cdc3acb62efaaf4ffca61d,2016,2016-10-01,elmundo.es,Cuando Grande-Marlaska le dijo a su familia que era homosexual,http://www.elmundo.es/loc/2016/10/01/57ee25f9e2704e3d018b4609.html,False,
ef399549a1108e644cad3ac8cf4f39ba3bb5ff218b55d4d234106ddbf6e04e50,2016,2016-09-30,elperiodico.com,Víctima de la homofobia a los 4 años,http://www.elperiodico.com/es/noticias/sociedad/victima-homofobia-los-cuatro-anos-5437991?utm_source=rss-noticias&utm_medium=feed&utm_campaign=sociedad,False,
35add7ab5caeb193f8d0e64f111690fc645390e1d015502ec2a293ad0e1ac837,2016,2016-09-30,antena3.com,"Un joven transexual inicia un crowdfunding para poder someterse a una mastectomía: ""Quiero tener confianza en mí mismo""",http://www.antena3.com/noticias/sociedad/joven-transexual-inicia-crowdfunding-poder-someterse-mastectomia-quiero-tener-confianza-mismo_2016093057ee5cdb0cf2665823631651.html,False,
dcf519fcb1c58dfd84f15b59d2499db7560d737747555a6512c71a605116921f,2016,2016-09-30,abc.es,Wonder Woman es bisexual,http://www.abc.es/cultura/libros/abci-wonder-woman-bisexual-201609301257_noticia.html,False,
14cec012a8d5c672604d0678a13c5ed641cdcc655495fa82cee1e742eeed0e5a,2016,2016-09-30,lavanguardia.com,El turismo gay se dispara un 28% en España y ya supone 9.000 millones en ingresos,http://www.lavanguardia.com/economia/20160930/41686206913/turismo-gay-espana.html,False,
826ab3ed1e37fe920986f4e31938c1b2d3cf087d1923a8aa70eadc266b6ec1b3,2016,2016-09-30,lavozdigital.es,Wonder Woman es bisexual,http://www.lavozdigital.es/cultura/libros/abci-wonder-woman-bisexual-201609301257_noticia.html,False,
5fddc3d99efbff919d9aa39a9ffe1b866cd62f2cc10777c62ceb4fdda094e14c,2016,2016-10-02,diarioinformacion.com,JosÃ© MarÃ­a Gay de LiÃ©bana: Â«A la Liga le quedan cuatro aÃ±os de primer nivel por la competencia de la PremierÂ»,http://www.diarioinformacion.com/deportes/2016/10/02/jose-maria-gay-liebana-liga/1812167.html?utm_source=rss,False,
42f3027e6ece98524b2ad179a615fc1aa7d671ab0e428be1be048362dbe443b8,2016,2016-10-01,elpais.com,Alabama se rebela contra el matrimonio homosexual,http://elpais.com/internacional/2016/10/01/estados_unidos/1475290007_783813.html#?ref=rss&format=simple&link=link,False,
80df8800f5d9273e9e77c0efade9b3eb532d788fdf9645bea1f380c0c773bc5d,2016,2016-10-02,abc.es,El Papa Francisco: «Se debe acompañar a los transexuales como les acompañaría Jesús»,http://www.abc.es/sociedad/abci-papa-francisco-debe-acompanar-transexuales-como-acompanaria-jesus-201610022355_noticia.html,False,
fd2a0b530b45567b0a50e75448aa0cb63c344f7ffd33d6c4f168ded3eedbae6a,2016,2016-10-03,elmundo.es,El Papa afirma que JesÃºs nunca abandonarÃ­a a un transexual,http://www.elmundo.es/sociedad/2016/10/03/57f18618e5fdea99498b4578.html,False,
04cbb3056b903a50542bf70070153bf23f3612e849c213a58c6d53509c4781c2,2016,2016-10-02,lavozdigital.es,El Papa Francisco: «Se debe acompañar a los transexuales como les acompañaría Jesús»,http://www.lavozdigital.es/sociedad/abci-papa-francisco-debe-acompanar-transexuales-como-acompanaria-jesus-201610022355_noticia.html,False,
3fa424c618b8197f77aa3eff7fce885471a69d2eed514a972b49ed7bd7b46cc2,2016,2016-10-02,laopinioncoruna.es,La mayorÃ­a de los delitos de odio contra LGTB e inmigrantes los cometen jÃ³venes,http://www.laopinioncoruna.es/coruna/2016/10/02/mayoria-delitos-odio-lgtb-e/1111905.html?utm_source=rss,False,
1767bc5c149240b338831a001202aa2d4f2266299567bf8d52f1be2b14066ebb,2016,2016-10-04,elperiodicoextremadura.com,Alaban a Posada de Maravillas por brindar un toro a un gay amenazado,http://www.elperiodicoextremadura.com/noticias/sociedad/alaban-posada-maravillas-brindar-toro-gay-amenazado_965974.html,False,
365693260b1a7316a4e6faad69fa9521e92bc50b6bfb720886ea29d7f303ec96,2016,2016-10-03,laverdad.es,La Iglesia impide a un hombre dirigir una cofradía en Guadalajara por ser homosexual,http://www.laverdad.es/murcia/sociedad/201610/03/iglesia-impide-hombre-dirigir-20161003153827-rc.html,False,
3f261c64782961121dfe3e0df2e2fc7ee1ec81160ae74f298f6618b3d2d3892b,2016,2016-10-03,lavozdigital.es,"Posada de Maravillas brinda un toro a David Enguita, amenazado de muerte por ser gay",http://www.lavozdigital.es/cultura/toros/abci-posada-maravillas-brinda-toro-david-enguita-amenazado-muerte-201610031923_noticia.html,False,
d75c80ce053b6056c02871eef9d9d0d80a85beea290c2e6a81bf42ff62bd9790,2016,2016-10-03,abc.es,"Posada de Maravillas brinda un toro a David Enguita, amenazado de muerte por ser gay",http://www.abc.es/cultura/toros/abci-posada-maravillas-brinda-toro-david-enguita-amenazado-muerte-201610031923_noticia.html,False,
a3147a143e1edd85c1440ddb313393e5dc061540959f8cf826f7622f72f7bef9,2016,2016-10-03,diariosur.es,La Iglesia impide a un hombre dirigir una cofradía en Guadalajara por ser homosexual,http://www.diariosur.es/sociedad/201610/03/iglesia-impide-hombre-dirigir-20161003153827-rc.html,False,
4b2c7e265f71668f27171b9494f013222c11e6d9ed7ff7b1768ac3084991b8b1,2016,2016-10-03,ideal.es,La Iglesia impide a un hombre dirigir una cofradía en Guadalajara por ser homosexual,http://www.ideal.es/sociedad/201610/03/iglesia-impide-hombre-dirigir-20161003153827-rc.html,False,
2ca3f81966a4e7b3ee774aa3442aaa93aab6be8da318560e94d1a8afceb99330,2016,2016-10-03,elperiodicoextremadura.com,Alaban al torero extremeÃ±o Posada de Maravillas por brindar un toro a un homosexual amenazado,http://www.elperiodicoextremadura.com/noticias/extremadura/alaban-torero-extremeno-posada-maravillas-brindar-toro-homosexual-amenazado_965859.html,False,
19b2b0a2b5352e1c06725ee3abe0c5d7a8d199811c6428c3bfee0b7a11fcce72,2016,2016-10-03,hoy.es,La Iglesia impide a un hombre dirigir una cofradía en Guadalajara por ser homosexual,http://www.hoy.es/sociedad/201610/03/iglesia-impide-hombre-dirigir-20161003153827-rc.html,False,
5204cf96b3859e9be69920c52cac007fc17da30c4416db20b5380e1742562327,2016,2016-10-03,elnortedecastilla.es,La Iglesia impide a un hombre dirigir una cofradía en Guadalajara por ser homosexual,http://www.elnortedecastilla.es/sociedad/201610/03/iglesia-impide-hombre-dirigir-20161003153827-rc.html,False,
40ef706d632e71d23aae95f34888207f2b9371070e5587921a1f1051daafb254,2016,2016-10-03,levante-emv.com,El Papa dice que JesÃºs nunca abandonarÃ­a a un transexual,http://www.levante-emv.com/sociedad/2016/10/03/papa-dice-jesus-abandonaria-transexual/1474810.html?utm_medium=rss,False,
92deadfd56126fef1aec74cb0fc29da81c868f562192172c7816187e33f862b4,2016,2016-10-03,laverdad.es,El Papa afirma que Jesús nunca abandonaría a un transexual,http://www.laverdad.es/murcia/sociedad/201610/03/papa-afirma-jesus-nunca-20161003003322-rc.html,False,
1460f144b7ef5c15bac06473b719ed097abe0d678a200f090aa1fa4a73665c64,2016,2016-10-03,ideal.es,El Papa afirma que Jesús nunca abandonaría a un transexual,http://www.ideal.es/sociedad/201610/03/papa-afirma-jesus-nunca-20161003003322-rc.html,False,
f7fe3046a2a8775c9ba52bde1b61305d7d651f292f0fcce80c3fd01ef89b1873,2016,2016-10-03,diariocordoba.com,CÃ³rdoba acoge desde este lunes el Festival LGTB AndalucÃ­a,http://www.diariocordoba.com/noticias/cordobalocal/cordoba-acoge-lunes-festival-lgtb-andalucia_1083941.html,False,
5ac44d963ff0e01cbb4ae6404a7e35cc3194402836f65fa3f3539537e9633f69,2016,2016-10-03,diariovasco.com,El Papa afirma que Jesús nunca abandonaría a un transexual,http://www.diariovasco.com/sociedad/201610/03/papa-afirma-jesus-nunca-20161003003322-rc.html,False,
0a86ee7a070b33d118697aa7246041f49a5ad23bb7b3c8868916725a695cc26a,2016,2016-10-03,diariosur.es,El Papa afirma que Jesús nunca abandonaría a un transexual,http://www.diariosur.es/sociedad/201610/03/papa-afirma-jesus-nunca-20161003003322-rc.html,False,
35779809b855626e374de7855a44e6cdc8ed3d83dc4fae3f858b8e65cdc7c642,2016,2016-05-25,antena3.com,El Papa dice que Jesús nunca abandonaría a un homosexual o a un transexual,http://www.antena3.com/noticias/mundo/papa-dice-que-jesus-nunca-abandonaria-homosexual-transexual_2016100357f1fc120cf2aa7f6954a3ad.html,False,
33f29733f13e66aaffb8d39bbc20184e847d754d31a62d12b52cf6783a7e16be,2016,2016-10-03,hoy.es,El Papa afirma que Jesús nunca abandonaría a un transexual,http://www.hoy.es/sociedad/201610/03/papa-afirma-jesus-nunca-20161003003322-rc.html,False,
8042f5e3147e715aeb62718333a5de8627e70902960d8a774359ea039977f9b9,2016,2016-10-02,lavanguardia.com,El Papa dice que Jesús no abandonaría nunca a un transexual ni a un homosexual,http://www.lavanguardia.com/internacional/20161003/41741164316/papa-francisco-jesus-no-abandona-transexual-homosexual.html,False,
dc345499d478815b1665bf4428876115174f293f9caf04313b9a4409ed35a12b,2016,2016-05-25,ondacero.es,El Papa dice que Jesús nunca abandonaría a un homosexual o a un transexual,http://www.ondacero.es/noticias/mundo/papa-dice-que-jesus-nunca-abandonaria-homosexual-transexual_2016100357f207bc0cf2aa7f6954ad8d.html,False,
49862f6e2ec2f07ebf39d4f0d6e92ceaf9fcf61559a1bc1d2a17e5dd2c1f3ebd,2016,2016-10-04,elpais.com,Did pressure from Catholic group force El Corte Inglés to pull ad featuring gay couple?,http://elpais.com/elpais/2016/10/04/inenglish/1475581687_997195.html#?ref=rss&format=simple&link=link,False,
158b1e17bf2ff920097f97f5736bd3a5d647744d7761325b944c9e4a0c0a57e7,2016,2016-10-04,elnortedecastilla.es,Una mujer lesbiana tiene que esperar año y medio para que su hijo sea inscrito en el Registro Civil con dos madres,http://www.elnortedecastilla.es/sociedad/201610/04/mujer-lesbiana-tiene-esperar-20161004151757-rc.html,False,
7b80c4da1130648c6547d98b3a4b50dfb061b4e250d7b9994afed4805055d99c,2016,2016-10-04,laverdad.es,Una mujer lesbiana tiene que esperar año y medio para que su hijo sea inscrito en el Registro Civil con dos madres,http://www.laverdad.es/murcia/sociedad/201610/04/mujer-lesbiana-tiene-esperar-20161004151757-rc.html,False,
a6ab1cb60c712a9c484bc5d178bf8548b6f97dd711979015dd0f48e7c8c79f82,2016,2016-10-04,diariosur.es,Una mujer lesbiana tiene que esperar año y medio para que su hijo sea inscrito en el Registro Civil con dos madres,http://www.diariosur.es/sociedad/201610/04/mujer-lesbiana-tiene-esperar-20161004151757-rc.html,False,
e025c12ab2fa0c017b88022c751e6f7896a6d3538d42e1bb5bd5cd66f9ecce38,2016,2016-10-04,hoy.es,Una mujer lesbiana tiene que esperar año y medio para que su hijo sea inscrito en el Registro Civil con dos madres,http://www.hoy.es/sociedad/201610/04/mujer-lesbiana-tiene-esperar-20161004151757-rc.html,False,
de29c73509832b1133606dbe603538622523b432cbb18ff24e007f1b4b68ef4e,2016,2016-10-04,elpais.com,El oasis LGTB en el conservador Misisipí,http://elpais.com/internacional/2016/10/04/actualidad/1475580969_304202.html#?ref=rss&format=simple&link=link,False,
84e731de1a7b00abd63f13e35e6d8d7c062f52f8462918276e4213a51a9e678d,2016,2016-10-04,elmundo.es,"MÃ­ster EspaÃ±a y su homosexualidad: ""preferÃ­ contarlo yo""",http://www.elmundo.es/loc/2016/10/04/57f39707268e3e45118b45a7.html,False,
28fe1bf9674c5187bb6e4558f0adde57e356b524c81763d8d11743de3a7ae364,2016,2016-10-04,diariocordoba.com,La gala de premios antihomofobia rendirÃ¡ homenaje a Freddie Mercury,http://www.diariocordoba.com/noticias/cordobalocal/gala-premios-antihomofobia-rendira-homenaje-freddie-mercury_1084220.html,False,
91bf06441e266b89e55d1ab2b66ae20fe5085838b2838f513391e64db9f018c5,2016,2016-10-04,laopinioncoruna.es,El Papa pide a los sacerdotes que acompaÃ±en a los transexuales como habrÃ­a hecho JesÃºs,http://www.laopinioncoruna.es/sociedad/2016/10/04/papa-pide-sacerdotes-acompanen-transexuales/1112565.html?utm_source=rss,False,
e5423485bcf71f0fd076d0abda0a12f3db02acd2cd66d5f22ff9d0bfeac56e65,2016,2016-10-05,abc.es,"«Nadie se espera ser citado por el Papa, pero en la transexualidad queda mucho camino por recorrer»",http://www.abc.es/sociedad/abci-nadie-espera-citado-papa-pero-transexualidad-queda-mucho-camino-recorrer-201610052207_noticia.html,False,
0812fcfa014c761db22bbbb6f6d21cbd404e2dfc49c1aa35fb75b5c5e4ba7dde,2016,2016-10-05,lavozdigital.es,"«Nadie se espera ser citado por el Papa, pero en la transexualidad queda mucho camino por recorrer»",http://www.lavozdigital.es/sociedad/abci-nadie-espera-citado-papa-pero-transexualidad-queda-mucho-camino-recorrer-201610052207_noticia.html,False,
60a620be0886ab21848d9ad2867f34232097ec088ffc2824dfcd2b3c116eda99,2016,2016-10-05,publico.es,El Parlamento andaluz da luz verde a las leyes de PSOE-A y Podemos contra la discriminación al colectivo LGTBi,http://www.publico.es/sociedad/parlamento-andaluz-da-luz-verde.html,False,
47abf75e93dbb398fb4bef20ee33a915a229f2e459ff5b7cbd31d4b4a75fc55a,2016,2016-10-05,lavozdigital.es,Así son las leyes LGTBI que proponen PSOE y Podemos,http://www.lavozdigital.es/andalucia/sevi-leyes-lgtbi-proponen-psoe-y-podemos-201610051954_noticia.html,False,
c991cb204ebdfb5d4489fc8268b2543c26962be9205794809b6ea2161c3ee8d1,2016,2016-10-05,diariocordoba.com,El Parlamento da luz verde al trÃ¡mite de las leyes del PSOE-A y Podemos sobre el colectivo LGTBI,http://www.diariocordoba.com/noticias/cordobaandalucia/parlamento-da-luz-verde-tramite-leyes-psoe-a-podemos-colectivo-lgtbi_1084756.html,False,
057d2095fe8bb59fdf0319c70701b93c5aef86804526757b8f7f311c2dfce85d,2016,2016-10-05,elpais.com,El Parlamento andaluz aprueba el trámite de las dos propuestas de leyes LGTBI,http://elpais.com/ccaa/2016/10/05/andalucia/1475682251_200807.html#?ref=rss&format=simple&link=link,False,
aa1c6d804457ce35626f18088759c29b581c2871186de412732743f21e287844,2016,2016-10-05,elperiodicoextremadura.com,Echa a andar el observatorio que fija la ley LGTBI regional,http://www.elperiodicoextremadura.com/noticias/extremadura/echa-andar-observatorio-fija-ley-lgtbi-regional_966304.html,False,
dfe68871024221ca3ad60a01b817f9e82e3bbd8fb63657d0dfdf082973b24dc6,2016,2016-10-05,elperiodico.com,"Paul Marshall, extestigo de Jehová: ""Les preocupan más los gais que los pederastas""",http://www.elperiodico.com/es/noticias/sociedad/paul-marshall-extestigo-jehova-les-preocupan-mas-los-gais-que-los-pederastas-5454461?utm_source=rss-noticias&utm_medium=feed&utm_campaign=sociedad,False,
9fb913a7c1a1521eca7cafa5e7de15ba5df368cdc72898212169415ad6eb4a5e,2016,2016-10-05,elperiodico.com,Homofobia en el nombre de Jehová,http://www.elperiodico.com/es/noticias/sociedad/historias-homofobia-testigos-jehova-5438263?utm_source=rss-noticias&utm_medium=feed&utm_campaign=sociedad,False,
d77ae7050cd24563bc06def66690c59fd4bf12e646eb72d2cda54f9adc1f33b9,2016,2016-10-05,elperiodico.com,"Sarah, transexual: ""Los Testigos han prohibido a mi madre que viva conmigo""",http://www.elperiodico.com/es/noticias/sociedad/sarah-transexual-los-testigos-han-prohibido-madre-que-viva-conmigo-5454048?utm_source=rss-noticias&utm_medium=feed&utm_campaign=sociedad,False,
f5a0f644d17bc9e1fee10994c6bafa24b52729cfdab5e874810abb2c4005e00f,2016,2016-10-05,hoy.es,Extremadura acogerá el primer pleno escolar contra el bullying por LGBTI,http://www.hoy.es/extremadura/201610/05/extremadura-acogera-primer-pleno-20161005131929.html,False,
704e221e302e575344783539a46dfc28b4493dd527955452cfb3416812404480,2016,2016-10-05,diariocordoba.com,El BarÃ§a apoya al Ã¡rbitro gay JesÃºs Tomillero,http://www.diariocordoba.com/noticias/deportes/barca-apoya-arbitro-gay-jesus-tomillero_1084684.html,False,
9e0079c9ec7aa2813e293f3c11d8cd3fd198694eccee93e7ec4a01c672def998,2016,2016-10-05,farodevigo.es,"JosÃ© Aurelio Gay: ""Â¿Por quÃ© no va a poder el Pontevedra regresar a Primera?""",http://www.farodevigo.es/deportes/pontevedra/2016/10/05/jose-aurelio-gay-pontevedra-regresar/1545522.html?utm_medium=rss,False,
d944eccc9c93a4d57c46c71d6d491c0c03c108eabd6110cb4d3993dea64266d7,2016,2016-10-05,elperiodicoextremadura.com,El BarÃ§a apoya al Ã¡rbitro gay JesÃºs Tomillero,http://www.elperiodicoextremadura.com/noticias/deportes/barca-apoya-arbitro-gay-jesus-tomillero_966398.html,False,
7d09821b2fd1868882f72ce6c512c322a160f4f66f330bfd45bb4d48f400fe65,2016,2016-10-05,elperiodico.com,El Barça apoya al árbitro gay Jesús Tomillero,http://www.elperiodico.com/es/noticias/barca/barca-apoya-arbitro-gay-jesus-tomillero-palco-5455926?utm_source=rss-noticias&utm_medium=feed&utm_campaign=portada,False,
55bbdfb5dbc773a8ff2fbc8c4e17f66813638b5cd0f295cb2e9cab696fe9bba0,2016,2016-10-05,elperiodico.com,El juez ordena cerrar las cuentas en internet del investigado por amenazar gais,http://www.elperiodico.com/es/noticias/sociedad/juez-ordena-cerrar-las-cuentas-internet-del-investigado-mataro-por-amenazar-gais-5454826?utm_source=rss-noticias&utm_medium=feed&utm_campaign=portada,False,
0545302debebbdf45a64ab836ed9c01884abb78d404e12dc5cbaec0fd8c1dd4d,2016,2016-10-05,elperiodicoextremadura.com,El juez ordena cerrar las cuentas de internet del investigado por amenazar a gais,http://www.elperiodicoextremadura.com/noticias/sociedad/juez-ordena-cerrar-cuentas-internet-investigado-amenazar-gais_966382.html,False,
11f9731975938e45e48a339f65953b659ce639089f64ddabba6bf51ee2d1e27b,2016,2016-10-05,publico.es,PSOE y Podemos confrontan en el Parlamento dos leyes similares contra la homofobia,http://www.publico.es/politica/psoe-y-confrontan-parlamento-leyes.html,False,
73f8624211b82daad02544f0e2dc499b029ef40f3dbee4b84627fa228cfbf1c4,2016,2016-10-06,diariocordoba.com,En libertad con cargos el acusado de llamar 'enfermos' y agredir a una pareja gay en CÃ³rdoba,http://www.diariocordoba.com/noticias/cordobalocal/libertad-cargos-acusado-llamar-enfermos-agredir-pareja-gay-cordoba_1085063.html,False,
a92378eba1ac1910541bc37e0fb3455829ef9657d172b7491d788703c4e688c0,2016,2016-10-06,diariocordoba.com,En libertad con cargos el acusado de llamar 'enfermos' y agredir a una pareja gay en CÃ³rdoba,http://www.diariocordoba.com/noticias/cordobalocal/libertad-cargos-acusado-llamar-enfermos-agredir-pareja-gay_1085063.html,False,
52b0926ded4342b3da6e5d8d75867690cd4bfa4d002d015c6cf5f5a7c8523d88,2016,2016-10-06,elperiodico.com,Kylie Minogue y Joshua Sasse posponen su boda en defensa del matrimonio gay,http://www.elperiodico.com/es/noticias/gente/kylie-minogue-joshua-sasse-posponen-boda-5465757?utm_source=rss-noticias&utm_medium=feed&utm_campaign=portada,False,
b7fda92f8c8c289d533c14c163b74f8842502fdd0cc9fe819c102a80d91c69e9,2016,2016-10-06,elperiodicoextremadura.com,Kylie Minogue y Joshua Sasse posponen su boda en defensa del matrimonio gay,http://www.elperiodicoextremadura.com/noticias/gente/kylie-minogue-joshua-sasse-posponen-boda-defensa-matrimonio-gay_966679.html,False,
08725cd2db7df61fd1385701c4ad6bfe606a1dccc15c235388943bbcb6270d85,2016,2016-10-06,antena3.com,"Detenido un joven en Córdoba por agredir a una pareja gay e insultarles llamándoles ""enfermos""",http://www.antena3.com/noticias/sociedad/detenido-joven-cordoba-agredir-pareja-gay-insultarles-llamandoles-enfermos_2016100657f632290cf2fd8cc6a8c733.html,False,
829f9eba92a2eb844ee5cfe67afa825b8be666a84704cba49b1657a175dd3cf4,2016,2016-10-06,diariodenavarra.es,"El Gobierno plantea para 2017 un ""área específica"" de atención al colectivo LGTBI",http://www.diariodenavarra.es/noticias/navarra/navarra/2016/10/06/el_gobierno_plantea_para_2017_area_especifica_atencion_colectivo_lgtbi_490285_2061.html,False,
4641d4e3274651adec1fec01a0785dd8b816563d019ca44021de82486ed74eb9,2016,2016-10-06,abc.es,Kylie Minogue anuncia que no se casará hasta que no se legalice el matrimonio homosexual en Australia,http://www.abc.es/estilo/gente/abci-kylie-minogue-anuncia-no-casara-hasta-no-legalice-matrimonio-homosexual-australia-201610061350_noticia.html,False,
2f3dcb428012c3e9f504bc5871305c6faed7e9b58e88b7ac28be5422e2260829,2016,2016-10-06,lavozdigital.es,Kylie Minogue anuncia que no se casará hasta que no se legalice el matrimonio homosexual en Australia,http://www.lavozdigital.es/estilo/gente/abci-kylie-minogue-anuncia-no-casara-hasta-no-legalice-matrimonio-homosexual-australia-201610061350_noticia.html,False,
59a00d69a64bd4663824bac955b54fcdbcf3b54842a7c8564f539ea7273f6293,2016,2016-10-06,diariocordoba.com,Luz verde a las leyes del PSOE y Podemos para el colectivo LGTBi,http://www.diariocordoba.com/noticias/cordobaandalucia/luz-verde-leyes-psoe-podemos-colectivo-lgtbi_1084884.html,False,
44c73389878bd3c076ee6e0bb0c139352522d6dad0065100575f8eaf51de82e8,2016,2016-10-06,diariodesevilla.es,El Parlamento avala las dos leyes LGTBI y buscará el consenso,http://www.diariodesevilla.es/article/andalucia/2383137/parlamento/avala/las/dos/leyes/lgtbi/y/buscara/consenso.html,False,
