url_meneame,tema,estado,id_noticia_meneame,numero_comentarios,intentos,ultimo_error,actualizado_utc
https://www.meneame.net/story/isis-publica-video-atacante-tren-alemania-prometiendo-mas,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/isis-publica-video-atacante-tren-alemania-prometiendo-mas,2026-07-18T11:06:27.743915+00:00
https://www.meneame.net/story/israel-insto-ue-presionar-egipto-acogiera-refugiados-gaza,inmigracion,ok,3871638,12,1,,2026-07-18T10:42:49.369906+00:00
https://www.meneame.net/story/italia-coordina-rescate-casi-dos-mil-inmigrantes-veinticuatro,inmigracion,ok,2451226,6,1,,2026-07-18T10:42:50.066807+00:00
https://www.meneame.net/story/italia-decreta-estado-emergencia-migratorio-durante-seis-meses-1,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/italia-decreta-estado-emergencia-migratorio-durante-seis-meses-1,2026-07-18T11:06:28.311813+00:00
https://www.meneame.net/story/italia-empieza-borrar-registro-madre-no-gestante-caso-parejas,lgtbi,ok,3837745,15,1,,2026-07-18T10:42:51.309616+00:00
https://www.meneame.net/story/italia-endurece-politica-expulsar-inmigrantes-sin-derecho-asilo,inmigracion,ok,3193198,12,1,,2026-07-18T10:42:51.980169+00:00
https://www.meneame.net/story/italia-impide-entrada-sicilia-buque-700-inmigrantes,inmigracion,ok,2448327,13,1,,2026-07-18T10:42:52.667287+00:00
https://www.meneame.net/story/italia-socorre-mas-mil-inmigrantes-mar,inmigracion,ok,3789955,13,1,,2026-07-18T10:42:53.340793+00:00
https://www.meneame.net/story/iu-desmarca-declaraciones-partido-feminista-sobre-transexualidad,lgtbi,ok,3223002,307,1,,2026-07-18T10:42:54.310132+00:00
https://www.meneame.net/story/ivan-espinosa-monteros-inmigrantes-no-tienen-trabajo-ni-dignidad,inmigracion,ok,3174131,76,1,,2026-07-18T10:42:55.074771+00:00
https://www.meneame.net/story/izquierda-unida-denunciada-tener-bandera-lgtbi-caseta-vela-santa,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/izquierda-unida-denunciada-tener-bandera-lgtbi-caseta-vela-santa,2026-07-18T11:06:28.875349+00:00
https://www.meneame.net/story/jakub-jankto-primer-futbolista-club-laliga-revelar,lgtbi,ok,3780381,171,1,,2026-07-18T10:42:56.482356+00:00
https://www.meneame.net/story/japon-duplicara-acogida-refugiados-60-2020,inmigracion,ok,3132181,10,1,,2026-07-18T10:42:57.160817+00:00
https://www.meneame.net/story/japon-rinde-inmigracion,inmigracion,ok,3138963,6,1,,2026-07-18T10:42:57.826585+00:00
https://www.meneame.net/story/javier-maroto-ser-gay-no-ha-supuesto-ningun-problema-ni-ventaja,lgtbi,ok,2436111,19,1,,2026-07-18T10:42:58.564243+00:00
https://www.meneame.net/story/jefe-fronteras-marruecos-explica-como-frenan-llegada-inmigrantes,inmigracion,ok,3168898,12,1,,2026-07-18T10:42:59.218427+00:00
https://www.meneame.net/story/jefe-inteligencia-alemana-dice-hay-milicianos-daesh-entre,inmigracion,ok,2559845,39,1,,2026-07-18T10:42:59.927369+00:00
https://www.meneame.net/story/jordi-graupera-candidato-independentista-dice-hijos-inmigrantes,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/jordi-graupera-candidato-independentista-dice-hijos-inmigrantes,2026-07-18T11:06:29.437665+00:00
https://www.meneame.net/story/jose-maria-gay-liebana-versus-juan-ramon-rallo,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/jose-maria-gay-liebana-versus-juan-ramon-rallo,2026-07-18T11:06:30.010185+00:00
https://www.meneame.net/story/joven-gradua-instituto-militar-vestido-mujer-protestar-homofobia,lgtbi,ok,2715613,3,1,,2026-07-18T10:43:01.755509+00:00
https://www.meneame.net/story/juez-imputa-exhibicionismo-pareja-gay-agredida-pasado-verano,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/juez-imputa-exhibicionismo-pareja-gay-agredida-pasado-verano,2026-07-18T11:06:30.581848+00:00
https://www.meneame.net/story/juez-marroqui-absuelve-dos-menores-lesbianas-detenidas-besarse,lgtbi,ok,2707416,69,1,,2026-07-18T10:43:03.103398+00:00
https://www.meneame.net/story/jueza-lugo-autoriza-cambio-nombre-menor-transexual,lgtbi,ok,2381865,1,1,,2026-07-18T10:43:03.873621+00:00
https://www.meneame.net/story/jugador-chelsea-niega-sea-gay-da-leccion-sobre-tolerancia,lgtbi,ok,3069703,4,1,,2026-07-18T10:43:04.990941+00:00
https://www.meneame.net/story/jugadora-billar-abandona-final-torneo-gales-no-competir-contra,lgtbi,ok,3876539,40,1,,2026-07-18T10:43:06.015686+00:00
https://www.meneame.net/story/jugadores-betis-contra-homofobia-cada-uno-haga-disfrute-consigo,lgtbi,ok,3823223,29,1,,2026-07-18T10:43:06.875474+00:00
https://www.meneame.net/story/junta-electoral-ordena-vox-retirar-lona-donde-tira-basura-lgtbi,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/junta-electoral-ordena-vox-retirar-lona-donde-tira-basura-lgtbi,2026-07-18T11:06:31.143425+00:00
https://www.meneame.net/story/junta-militar-niger-deroga-ley-2015-criminalizaba-trafico,inmigracion,ok,3880872,4,1,,2026-07-18T10:43:08.127232+00:00
https://www.meneame.net/story/junts-apoya-alcaldes-piden-expulsar-migrantes-multireincidentes,inmigracion,ok,3887729,62,1,,2026-07-18T10:43:08.879634+00:00
https://www.meneame.net/story/junts-endurece-tono-migracion-emula-discurso-extrema-derecha,inmigracion,ok,3889297,42,1,,2026-07-18T10:43:09.573074+00:00
https://www.meneame.net/story/justicia-britanica-declara-ilegal-deportacion-refugiados-ruanda,inmigracion,ok,3876486,11,1,,2026-07-18T10:43:10.311644+00:00
https://www.meneame.net/story/justicia-da-razon-gobierno-puente-banderas-lgtbi-balcon-eran,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/justicia-da-razon-gobierno-puente-banderas-lgtbi-balcon-eran,2026-07-18T11:06:31.719682+00:00
https://www.meneame.net/story/justicia-europea-dictamina-prohibicion-homosexuales-donar-sangre,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/justicia-europea-dictamina-prohibicion-homosexuales-donar-sangre,2026-07-18T11:06:32.277363+00:00
https://www.meneame.net/story/justicia-italiana-censura-retorica-xenofoba-liga-salvini-llamar,inmigracion,ok,3846938,5,1,,2026-07-18T10:43:12.146115+00:00
https://www.meneame.net/story/justicia-rechaza-quitar-bandera-lgtbi-cortes-castilla-leon-como,lgtbi,ok,3830099,44,1,,2026-07-18T10:43:12.847222+00:00
https://www.meneame.net/story/justin-fashanu-dia-contra-homofobia-futbol-sombra-salir-armario,lgtbi,ok,3085502,0,3,,2026-07-18T11:17:10.411931+00:00
https://www.meneame.net/story/justin-fashanu-dia-contra-homofobia-futbol-sombra-salir-armario-1,lgtbi,ok,3254668,1,1,,2026-07-18T10:43:14.188776+00:00
https://www.meneame.net/story/lalin-acogera-refugiados-cuestion-humanidad,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/lalin-acogera-refugiados-cuestion-humanidad,2026-07-18T11:06:48.746666+00:00
https://www.meneame.net/story/lapidados-arrojados-desde-azoteas-asi-mata-estado-islamico,lgtbi,ok,2629760,16,1,,2026-07-18T10:43:15.566574+00:00
https://www.meneame.net/story/lesbianas-espana-rural-nos-sentimos-mas-seguras-pueblo-ciudad,lgtbi,ok,3112275,10,1,,2026-07-18T10:43:16.248061+00:00
https://www.meneame.net/story/ley-inmigracion-crea-nueva-crisis-politica-francia-abre-grietas,inmigracion,ok,3888845,3,1,,2026-07-18T10:43:16.920250+00:00
https://www.meneame.net/story/ley-legalizo-familias-lgtbi-cumple-18-anos-gente-ahora-parece,lgtbi,ok,3861113,9,1,,2026-07-18T10:43:17.614559+00:00
https://www.meneame.net/story/ley-prohibe-cesion-masiva-datos-sanitarios-inmigrantes-policia,inmigracion,ok,3065898,19,1,,2026-07-18T10:43:18.395877+00:00
https://www.meneame.net/story/ley-trans-eleva-espana-cuarto-puesto-ranking-paises-mas-derechos,lgtbi,ok,3811868,67,1,,2026-07-18T10:43:19.128619+00:00
https://www.meneame.net/story/libertad-espanol-detenido-marrakech-practicar-homosexualidad,lgtbi,ok,2701531,19,1,,2026-07-18T10:43:19.833532+00:00
https://www.meneame.net/story/libia-ataque-sobre-centro-migrantes-libia-calificado-como-crimen,inmigracion,ok,3151253,15,1,,2026-07-18T10:43:20.510830+00:00
https://www.meneame.net/story/librerias-hungaras-empiezan-precintar-libros-infantiles-lgtbi,lgtbi,ok,3837696,50,1,,2026-07-18T10:43:21.218305+00:00
https://www.meneame.net/story/libro-bachillerato-culpa-mujeres-inmigrantes-paro,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/libro-bachillerato-culpa-mujeres-inmigrantes-paro,2026-07-18T11:06:49.314802+00:00
https://www.meneame.net/story/libro-visibiliza-realidad-transexualidad-infancia,lgtbi,ok,2673532,2,1,,2026-07-18T10:43:22.478507+00:00
https://www.meneame.net/story/limpio-culo-bandera-gay-respuesta-cocinero-expulsado-salon-manga,lgtbi,ok,3781715,24,1,,2026-07-18T10:43:23.188219+00:00
https://www.meneame.net/story/lista-compra-centro-refugiados-vallecas-incluye-400-botellas,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/lista-compra-centro-refugiados-vallecas-incluye-400-botellas,2026-07-18T11:06:49.886181+00:00
https://www.meneame.net/story/llamas-ira-teorias-conspiratorias-grecia-provocan-cacerias,inmigracion,ok,3850171,14,1,,2026-07-18T10:43:24.479057+00:00
https://www.meneame.net/story/llega-almeria-patera-diez-ocupantes,inmigracion,ok,2459625,0,3,,2026-07-18T11:17:11.051469+00:00
https://www.meneame.net/story/llega-europa-refugiada-105-anos-duelen-piernas-pero-estoy-bien,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/llega-europa-refugiada-105-anos-duelen-piernas-pero-estoy-bien,2026-07-18T11:07:06.470748+00:00
https://www.meneame.net/story/llega-hierro-cayuco-320-inmigrantes-mas-numeroso-desde-abrio,inmigracion,ok,3868038,38,1,,2026-07-18T10:43:26.429214+00:00
https://www.meneame.net/story/llega-melilla-patera-migrantes-antes-huir-prenden-fuego,inmigracion,ok,3890174,9,1,,2026-07-18T10:43:27.139344+00:00
https://www.meneame.net/story/llega-patera-14-personas-silla-ruedas-playa-sur-gran-canaria,inmigracion,ok,2492020,2,1,,2026-07-18T10:43:27.800571+00:00
https://www.meneame.net/story/llega-patera-playa-redes-puerto-tripulante-fallecido,inmigracion,ok,3860008,0,3,,2026-07-18T11:17:11.699608+00:00
https://www.meneame.net/story/llegada-masiva-migrantes-hierro-isla-recibe-1-213-personas-48,inmigracion,ok,3862307,245,1,,2026-07-18T10:43:29.476122+00:00
https://www.meneame.net/story/llegan-espana-155-refugiados-sirios-procedentes-libano,inmigracion,ok,2650563,47,1,,2026-07-18T10:43:30.208995+00:00
https://www.meneame.net/story/llegan-nuevas-pateras-costas-almeria,inmigracion,ok,3841237,9,1,,2026-07-18T10:43:30.892969+00:00
https://www.meneame.net/story/lobby-provida-contra-derechos-gais-asesora-rajoy-politicas,lgtbi,ok,2395566,11,1,,2026-07-18T10:43:31.553276+00:00
https://www.meneame.net/story/localizada-patera-granada-22-ocupantes,inmigracion,ok,2401214,0,3,,2026-07-18T11:17:12.337711+00:00
https://www.meneame.net/story/londres-dice-rusia-recluta-migrantes-asiaticos-combatir-ucrania,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/londres-dice-rusia-recluta-migrantes-asiaticos-combatir-ucrania,2026-07-18T11:07:38.832981+00:00
https://www.meneame.net/story/loteria-sirvientas-iglesias-madrid-sortean-empleos-inmigrantes,inmigracion,ok,3798041,2,1,,2026-07-18T10:43:33.490366+00:00
https://www.meneame.net/story/luc-andre-diouf-inmigrante-sin-papeles-diputado-congreso,inmigracion,ok,3120115,27,1,,2026-07-18T10:43:34.171892+00:00
https://www.meneame.net/story/lucha-mujer-100-anos-contra-censura-libros-lgtbi-florida-nazis,lgtbi,ok,3794958,23,1,,2026-07-18T10:43:34.860293+00:00
https://www.meneame.net/story/luna-revista-noctambula-crearon-artistas-republicanos-refugiados,inmigracion,ok,3886005,0,3,,2026-07-18T11:17:12.994917+00:00
https://www.meneame.net/story/macedonia-abre-frontera-grecia-cientos-refugiados,inmigracion,ok,2466581,1,1,,2026-07-18T10:43:36.214006+00:00
https://www.meneame.net/story/macedonia-levanta-valla-frontera-grecia-impedir-puntos-ilegales,inmigracion,ok,2519355,2,1,,2026-07-18T10:43:36.876047+00:00
https://www.meneame.net/story/machismo-racismo-lgtbifobia-apenas-minuto-bochornoso-video-aznar,lgtbi,ok,3816499,95,1,,2026-07-18T10:43:37.687111+00:00
https://www.meneame.net/story/madre-cede-vientre-hijo-gay-pueda-ser-padre,lgtbi,ok,3149371,38,1,,2026-07-18T10:43:38.407757+00:00
https://www.meneame.net/story/madrid-cambia-stand-fitur-parecer-gay,lgtbi,ok,2344531,99,1,,2026-07-18T10:43:39.177539+00:00
https://www.meneame.net/story/madrid-desbordada-llegada-refugiados,inmigracion,ok,3197419,7,1,,2026-07-18T10:43:39.845428+00:00
https://www.meneame.net/story/madrid-descubren-tres-bloques-pisos-reformados-pisos-patera,inmigracion,ok,3887959,2,1,,2026-07-18T10:43:40.502521+00:00
https://www.meneame.net/story/madrid-vuelve-estar-desbordado-llegada-refugiados-68-familias,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/madrid-vuelve-estar-desbordado-llegada-refugiados-68-familias,2026-07-18T11:07:55.308830+00:00
https://www.meneame.net/story/magnate-egipcio-quiere-comprar-isla-refugiados-ya-ha-escrito-sin,inmigracion,ok,2478349,17,1,,2026-07-18T10:43:41.749096+00:00
https://www.meneame.net/story/malasia-detiene-mas-1-000-inmigrantes-frente-costas,inmigracion,ok,2408084,0,3,,2026-07-18T11:17:13.635412+00:00
https://www.meneame.net/story/malestar-malpartida-caceres-llegada-sin-aviso-140-inmigrantes,inmigracion,ok,3869234,19,1,,2026-07-18T10:43:43.116573+00:00
https://www.meneame.net/story/manifestantes-ultra-queman-estelades-barcelona-insultan-12,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/manifestantes-ultra-queman-estelades-barcelona-insultan-12,2026-07-18T11:08:11.800349+00:00
https://www.meneame.net/story/mano-obra-migrante-fundamental-sustento-agricultura-europea,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mano-obra-migrante-fundamental-sustento-agricultura-europea,2026-07-18T11:08:12.371534+00:00
https://www.meneame.net/story/manuela-carmena-ada-colau-dieron-700-000-publicos-rescate,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/manuela-carmena-ada-colau-dieron-700-000-publicos-rescate,2026-07-18T11:08:13.005361+00:00
https://www.meneame.net/story/mapa-crisis-refugiados-leer-mas-refugiados-mapa-crisis-noticias,inmigracion,ok,2469994,0,3,,2026-07-18T11:17:14.278542+00:00
https://www.meneame.net/story/marcela-elisa-unicas-lesbianas-casaron-iglesia-amar-puede-ser,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/marcela-elisa-unicas-lesbianas-casaron-iglesia-amar-puede-ser,2026-07-18T11:08:29.506348+00:00
https://www.meneame.net/story/maria-eugenia-gay-numero-dos-candidatura-collboni-barcelona,lgtbi,ok,3785918,5,1,,2026-07-18T10:43:46.856633+00:00
https://www.meneame.net/story/maricon-deberia-significar-valiente-unos-argumentos-contra,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/maricon-deberia-significar-valiente-unos-argumentos-contra,2026-07-18T11:08:30.077762+00:00
https://www.meneame.net/story/maroto-hay-mas-gais-nuevas-generaciones-pp-todas-asociaciones,lgtbi,ok,3067881,93,1,,2026-07-18T10:43:48.178869+00:00
https://www.meneame.net/story/maroto-pp-reconoce-decir-hay-muchos-yihadistas-entre-refugiados,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/maroto-pp-reconoce-decir-hay-muchos-yihadistas-entre-refugiados,2026-07-18T11:08:30.638902+00:00
https://www.meneame.net/story/marruecos-cierra-frontera-espana-avalancha-inmigrantes-sirios,inmigracion,ok,2478033,10,1,,2026-07-18T10:43:49.460870+00:00
https://www.meneame.net/story/marruecos-controla-pateras-tras-sinfin-favores-parte-espana,inmigracion,ok,3168711,9,1,,2026-07-18T10:43:50.136305+00:00
https://www.meneame.net/story/mas-2-000-inmigrantes-han-muerto-intentando-cruzar-mediterraneo,inmigracion,ok,2458094,3,1,,2026-07-18T10:43:50.785757+00:00
https://www.meneame.net/story/mas-200-inmigrantes-realizan-nuevo-salto-masivo-valla-fronteriza,inmigracion,ok,2707205,17,1,,2026-07-18T10:43:51.454134+00:00
https://www.meneame.net/story/mas-350-migrantes-esperan-puerto-tras-ultimo-rescate-aita-mari,inmigracion,ok,3215673,12,1,,2026-07-18T10:43:52.147235+00:00
https://www.meneame.net/story/mas-50-supuestos-menores-migrantes-canarias-son-mayores-edad,inmigracion,ok,3872543,5,1,,2026-07-18T10:43:52.887563+00:00
https://www.meneame.net/story/mas-53-000-migrantes-irregulares-llegan-espana-2023-segundo-dato,inmigracion,ok,3891698,15,1,,2026-07-18T10:43:53.553762+00:00
https://www.meneame.net/story/mas-6-400-inmigrantes-seran-repartidos-francia-tras-jungla,inmigracion,ok,2688493,7,1,,2026-07-18T10:43:54.209607+00:00
https://www.meneame.net/story/mas-600-000-ucranianos-han-pedido-asilo-rusia,inmigracion,ok,2476601,10,1,,2026-07-18T10:43:54.886400+00:00
https://www.meneame.net/story/mas-madrid-lleva-defensor-pueblo-derogaciones-encubiertas-ayuso,lgtbi,ok,3889017,0,3,,2026-07-18T11:17:14.952362+00:00
https://www.meneame.net/story/mas-mitad-espanoles-considera-migrantes-fortalecen-pais,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mas-mitad-espanoles-considera-migrantes-fortalecen-pais,2026-07-18T11:08:47.121867+00:00
https://www.meneame.net/story/mas-mitad-jovenes-homosexuales-sufre-acoso-escolar,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mas-mitad-jovenes-homosexuales-sufre-acoso-escolar,2026-07-18T11:08:47.689423+00:00
https://www.meneame.net/story/matar-gays-otras-aberraciones-democracia-directa,lgtbi,ok,2417648,11,1,,2026-07-18T10:43:57.358342+00:00
https://www.meneame.net/story/matteo-salvini-14-meses-bloqueo-14-barcos-3-000-inmigrantes,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/matteo-salvini-14-meses-bloqueo-14-barcos-3-000-inmigrantes,2026-07-18T11:08:48.297470+00:00
https://www.meneame.net/story/mayores-lgtb-condenados-silencio-tienden-volver-armario-partir,lgtbi,ok,3226337,4,1,,2026-07-18T10:43:58.611673+00:00
https://www.meneame.net/story/mayoria-nuevo-empleo-creado-espana-cubre-inmigrantes,inmigracion,ok,3835737,23,1,,2026-07-18T10:43:59.318396+00:00
https://www.meneame.net/story/mayoria-votantes-cree-auge-vox-rechazo-inmigracion,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mayoria-votantes-cree-auge-vox-rechazo-inmigracion,2026-07-18T11:08:48.865952+00:00
https://www.meneame.net/story/medicacion-semenya-represion-contra-marcha-lgtbiq-cuba,lgtbi,ok,3128530,5,1,,2026-07-18T10:44:00.545132+00:00
https://www.meneame.net/story/medio-centenar-detenciones-contra-narcotrafico-inmigracion-cadiz,inmigracion,ok,3202395,9,1,,2026-07-18T10:44:01.237320+00:00
https://www.meneame.net/story/medio-centenar-inmigrantes-entran-melilla-mayor-asalto-valla,inmigracion,ok,3125979,22,1,,2026-07-18T10:44:01.912068+00:00
https://www.meneame.net/story/mein-katalampf-manifiesto-tilda-castellano-lengua-inmigrantes,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mein-katalampf-manifiesto-tilda-castellano-lengua-inmigrantes,2026-07-18T11:08:49.433977+00:00
https://www.meneame.net/story/meloni-cambia-politica-migratoria-europa-italia-tienen-necesidad,inmigracion,ok,3838041,105,1,,2026-07-18T10:44:03.247149+00:00
https://www.meneame.net/story/meloni-pide-ayuda-ong-ante-fuerte-aumento-llegadas-migrantes,inmigracion,ok,3844548,96,1,,2026-07-18T10:44:03.999945+00:00
https://www.meneame.net/story/menores-inmigrantes-suman-concentracion-vecinos-hortaleza-contra,inmigracion,ok,3222705,14,1,,2026-07-18T10:44:04.676662+00:00
https://www.meneame.net/story/menores-migrantes-huyen-marruecos,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/menores-migrantes-huyen-marruecos,2026-07-18T11:08:49.994969+00:00
https://www.meneame.net/story/menos-10-000-ninos-refugiados-han-desaparecido-europa,inmigracion,ok,2555933,15,1,,2026-07-18T10:44:05.933589+00:00
https://www.meneame.net/story/menos-106-muertos-72-heridos-naufragar-barcaza-refugiados-frente,inmigracion,ok,2542103,8,1,,2026-07-18T10:44:06.683518+00:00
https://www.meneame.net/story/menos-22-muertos-naufragar-dos-barcos-inmigrantes-frente-costas,inmigracion,ok,2550183,3,1,,2026-07-18T10:44:07.344048+00:00
https://www.meneame.net/story/menos-239-inmigrantes-desaparecidos-dos-naufragios-mediterraneo,inmigracion,ok,2692595,0,3,,2026-07-18T11:17:15.594973+00:00
https://www.meneame.net/story/menos-29-muertos-tras-naufragio-barco-600-inmigrantes-frente,inmigracion,ok,2674802,2,1,,2026-07-18T10:44:08.730592+00:00
https://www.meneame.net/story/menos-37-inmigrantes-muertos-hundirse-embarcacion-costas-libias,inmigracion,ok,2470625,7,1,,2026-07-18T10:44:09.452964+00:00
https://www.meneame.net/story/menos-37-muertos-incendiarse-centro-inmigrantes-mexico,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/menos-37-muertos-incendiarse-centro-inmigrantes-mexico,2026-07-18T11:09:06.628112+00:00
https://www.meneame.net/story/menos-59-migrantes-mueren-hundirse-embarcacion-costa-italiana,inmigracion,ok,3785330,9,1,,2026-07-18T10:44:10.700482+00:00
https://www.meneame.net/story/mensaje-trump-todos-premios-nobel-eeuu-2016-son-inmigrantes,inmigracion,ok,2683427,33,1,,2026-07-18T10:44:11.391064+00:00
https://www.meneame.net/story/mentiras-casado-sobre-plan-adopcion-mujeres-inmigrantes-exp,inmigracion,ok,3097678,35,1,,2026-07-18T10:44:12.081435+00:00
https://www.meneame.net/story/merkel-aboga-reduccion-sensible-flujo-refugiados-interes-todos,inmigracion,ok,2528308,4,1,,2026-07-18T10:44:12.767334+00:00
https://www.meneame.net/story/merkel-escuda-espana-defenderse-criticas-politica-sobre,inmigracion,ok,2665141,6,1,,2026-07-18T10:44:13.435076+00:00
https://www.meneame.net/story/mexico-anuncia-despliegue-6-000-guardias-frenar-inmigracion-asi,inmigracion,ok,3138483,11,1,,2026-07-18T10:44:14.105978+00:00
https://www.meneame.net/story/miedo-inmigracion-entra-campana-reino-unido,inmigracion,ok,2403212,9,1,,2026-07-18T10:44:14.763284+00:00
https://www.meneame.net/story/miembro-equipo-irene-montero-arrestado-santiago-deteneis-porque,lgtbi,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/miembro-equipo-irene-montero-arrestado-santiago-deteneis-porque,2026-07-18T11:09:07.200324+00:00
https://www.meneame.net/story/miles-inmigrantes-rompen-cordon-policial-gevgelija-macedonia,inmigracion,ok,2466720,14,1,,2026-07-18T10:44:15.997936+00:00
https://www.meneame.net/story/miles-refugiados-dejan-idomeni-cruzar-frontera-macedonia,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/miles-refugiados-dejan-idomeni-cruzar-frontera-macedonia,2026-07-18T11:09:07.775561+00:00
https://www.meneame.net/story/miles-refugiados-esperan-hacinados-macedonia-tren-les-lleve,inmigracion,ok,2465280,10,1,,2026-07-18T10:44:17.220556+00:00
https://www.meneame.net/story/millon-homosexuales-trans-han-sufrido-acoso-ultimos-5-anos-300,lgtbi,ok,3813891,56,1,,2026-07-18T10:44:17.957324+00:00
https://www.meneame.net/story/ministra-britanica-igualdad-alerta-contra-epidemia-ninos-gay-les,lgtbi,ok,3884990,20,1,,2026-07-18T10:44:18.852834+00:00
https://www.meneame.net/story/ministra-justicia-paises-bajos-nacio-turquia-hija-refugiados,inmigracion,ok,3841150,40,1,,2026-07-18T10:44:19.535125+00:00
https://www.meneame.net/story/ministra-noruega-traje-buzo-siento-como-refugiado,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/ministra-noruega-traje-buzo-siento-como-refugiado,2026-07-18T11:09:08.347085+00:00
https://www.meneame.net/story/ministro-interior-italiano-propone-inmigrantes-trabajen-gratis,inmigracion,ok,2406212,40,1,,2026-07-18T10:44:20.801600+00:00
https://www.meneame.net/story/miserable-articulo-abc-desde-vocento-justifican-asesinato-daniel,lgtbi,ok,3844544,179,1,,2026-07-18T10:44:21.696119+00:00
https://www.meneame.net/story/mision-rescate-msf-salva-128-inmigrantes-viajaban-bote-hinchable,inmigracion,ok,2470100,1,1,,2026-07-18T10:44:22.361064+00:00
https://www.meneame.net/story/mitad-personas-lgtbi-ocultan-orientacion-sexual-trabajo,lgtbi,ok,3836949,63,1,,2026-07-18T10:44:23.096056+00:00
https://www.meneame.net/story/mitad-tenistas-son-lesbianas-ello-no-dejaria-hija-jugara-tenis,lgtbi,ok,2444658,19,1,,2026-07-18T10:44:23.772633+00:00
https://www.meneame.net/story/morales-dice-no-entender-relaciones-homosexuales-agrega-hay,lgtbi,ok,2639856,30,1,,2026-07-18T10:44:24.501455+00:00
https://www.meneame.net/story/mossos-localizan-diez-refugiados-kurdos-camion-mango-procedente,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mossos-localizan-diez-refugiados-kurdos-camion-mango-procedente,2026-07-18T11:09:08.931520+00:00
https://www.meneame.net/story/motin-pasajeros-avion-air-maroc-frustra-deportacion-persona-gran,inmigracion,ok,3820170,89,1,,2026-07-18T10:44:25.908116+00:00
https://www.meneame.net/story/movimiento-lgtbi-critica-pactos-cs-murcia-gente-nos-considera,lgtbi,ok,3140986,14,1,,2026-07-18T10:44:26.575038+00:00
https://www.meneame.net/story/muere-refugiado-paquistani-tras-escapar-estacion-tren-bicske,inmigracion,ok,2473366,0,3,,2026-07-18T11:17:16.239619+00:00
https://www.meneame.net/story/mueren-26-migrantes-calcinados-llamas-bosque-cercano-ciudad,inmigracion,ok,3847400,3,1,,2026-07-18T10:44:27.974125+00:00
https://www.meneame.net/story/mueren-400-inmigrantes-naufragio-embarcacion-mediterraneo,inmigracion,no_disponible,,,2,404 Client Error: Not Found for url: https://www.meneame.net/story/mueren-400-inmigrantes-naufragio-embarcacion-mediterraneo,2026-07-18T11:09:25.526527+00:00
https://www.meneame.net/story/mueren-casi-60-personas-naufragio-patera-iba-canarias,inmigracion,ok,3221314,100,1,,2026-07-18T10:44:29.288569+00:00
https://www.meneame.net/story/mueren-once-subsaharianos-tras-naufragar-patera-viajaban-islas,inmigracion,ok,2524822,4,1,,2026-07-18T10:44:30.069017+00:00
https://www.meneame.net/story/mueren-tres-hombres-incendio-cochera-marmol-jaen,inmigracion,ok,2714047,5,1,,2026-07-18T10:44:30.817390+00:00
