plataforma,tema,sentimiento,texto
Prensa,LGTBI,Positivo,"Cerca de 40 parejas han participado a orillas de la bahía de Miami.
Cerca de 40 parejas del mismo sexo se dieron este sábado el ""sí, quiero"" en una boda masiva celebrada a orillas de la bahía de Miami, en un acto que constituyó una celebración por la legalización de los matrimonios homosexuales en Florida desde esta semana.
""Hoy estamos celebrando el amor, porque Florida está aceptando el matrimonio del mismo sexo. Fuimos un poquito lentos, pero por fin lo podemos celebrar"", señaló a Efe Elizabeth Longo, una ministra de la organización espiritual Unity on The Bay, de Miami, que coordinó la boda masiva y gratuita.
Las parejas que participaron en la ceremonia, desarrollada en una iglesia aconfesional del centro de la ciudad, expresaron su satisfacción porque ahora podían conseguir ""calidad"" y ""estabilidad"", ya que los organismos estatales de Florida otorgan legalidad a sus uniones.
Entre los presentes figuró el ecuatoriano Juan de Hierro, quien junto a su pareja Thomas Gantt Jr. formó parte de una demanda civil colectiva presentada en marzo de 2014 en una corte federal de Florida, y que defendió en los tribunales la Unión Americana de Libertades Civiles de Florida (ACLUF), para reconocer en este estado los matrimonios homosexuales.
""No pensábamos que iba a ser tan emocionante"" señaló De Hierro a Efe, en alusión al resultado de la batalla legal contra la ley estatal, respaldada por los votantes en 2008, que prohibían los matrimonios entre personas del mismo sexo y definía a este como la unión entre un hombre y una mujer.
La prohibición quedó abolida cuando el juez federal Robert Hinkle anuló en agosto pasado el mandato en Florida por inconstitucional y señaló que todos los auxiliares judiciales estaban obligados por la Constitución a emitir licencias matrimoniales a todas las parejas gays que lo solicitasen a partir de la medianoche del pasado martes.
Para Edward González, nacido en Argentina pero residente en el sur de la Florida, la celebración supone ""un acto de libertad"" que servirá ""para que las personas te respeten"". ""Llevo viviendo aquí hace dos años y es muy agradable que te puedan reconocer por quién eres"".
Por su parte, Gustavo Olivieri y Joel Pérez señalaron que llevaban ""18 años esperando para tener los mismos beneficios"" que una pareja heterosexual, y este sábado se congratularon de salir ""de la burbuja"" en la que vivían, tras obtener su licencia de matrimonio.
""Nos parece tan raro que una ciudad tan abierta a los homosexuales como Miami no tuviera esos derechos. Pero bueno, ya llegamos"", celebró Pérez.
Desde las 00.00 horas del pasado 6 de enero, el matrimonio entre personas del mismo sexo se convirtió en una realidad en Florida, el número 36 del país en legalizar este tipo de uniones.
En el condado de Miami-Dade, el más poblado de Florida, la jueza Sara Zabel falló que las parejas homosexuales no tenían que esperar hasta el día 6 de enero para contraer matrimonio, por lo que un día antes la pareja formada por Todd y Jeff Delmay se convirtió en la primera en sellar su compromiso en la sala de la magistrada, en Miami.
La incorporación de Florida, con 19,9 millones de habitantes, a la lista de Estados que permiten las uniones entre parejas homosexuales significa, en términos de población, que el 70 % de esta reside en áreas del país donde el matrimonio gay es aceptado."
Prensa,LGTBI,Negativo,"europa press
Un tribunal egipcio ha absuelto del delito de libertinaje del que estaban acusados a 26 hombres detenidos por su supuesta participación en orgías homosexuales en una casa de baños de El Cairo, informa el diario estatal egipcio 'Al Ahram'.
Los 26 fueron detenidos durante la noche del 7 al 8 de diciembre. Aunque la homosexualidad no está prohibida específicamente por las leyes egipcias, sí se efectúan con frecuencia detenciones que derivan en acusaciones por libertinaje, inmoralidad o blasfemia, entre otros delitos.
En noviembre, ocho hombres fueron condenados a tres años de cárcel tras aparecer en Internet celebrando una boda gay en el Nilo, aunque la mayor redada reciente contra la comunidad LGTB tuvo lugar en 2001, cuando la Policía irrumpió en un barco discoteca. Un total de 52 hombres fueron juzgados."
Prensa,LGTBI,Negativo,"Un tribunal egipcio ha absuelto a los 26 hombres arrestados a principios de diciembre en una redada contra unos baños públicos del centro de El Cairo por ser presuntamente un local de citas de la comunidad gay. El caso había adquirido una gran notoriedad pública por el elevado número de procesados y por el hecho de que su detención fue retransmitida por un programa de televisión. Según las organizaciones de derechos humanos, la acción se enmarcó en una campaña de hostigamiento contra la comunidad gay, que ha visto cómo en los últimos meses se han realizado más de 50 redadas en su contra y se ha encarcelado a más de 150 personas a causa de sus tendencias sexuales.
La homosexualidad no figura como un delito en el Código Penal, pero desde hace décadas se ha acosado a la comunidad gay en los tribunales utilizando cargos tan vagos como ""perversión"", o ""comisión de actos indecentes en público"", habitualmente asociados a la prostitución. Precisamente, estas fueron las acusaciones contra los 26 imputados del caso conocido en Egipto como el hamam gay. Sin embargo, los propietarios del local han negado que las acusaciones de que los baños fueran en realidad un local de citas.
Después de que el juez hiciera público su veredicto, en la sala donde se celebraba el juicio se produjo un estallido de júbilo, y tanto algunos de los acusados como sus familiares gritaron ""Alla Akbar"" (¡Alá es grande!). ""Finalmente, una corte egipcia ha dictado un fallo en un caso de este tipo de acuerdo con la ley"", se felicitó Ahmed Hossam, uno de los abogados defensores en declaraciones a la agencia AFP. Los letrados de la defensa han denunciado que al menos uno de los imputados fue violado en la comisaría por otros hombres recluidos en su celda con la complicidad de los agentes de policía encargados de supervisarlos.
El caso ha suscitado una viva polémica por el rol de la periodista Mona Iraqi, presentadora del programa de televisión al-Mustakhbi, que ofreció imágenes de los 26 hombres mientras eran arrestados, la mayoría de ellos medio desnudos, cubiertos solamente con una toalla. Según la reportera, fue ella misma quien alertó a las autoridades de que en el hamam se ""llevaban a cabo orgías"", lo que le permitió estar presente durante la redada. Iraqi ha sido duramente criticada tanto por sus colegas por violar el código deontológico del periodismo como por las organizaciones de derechos humanos por violar la privacidad de los arrestados.
""La noticia de este lunes ha puesto fin a una injusticia concreta, pero no significa que se haya hecho justicia. Debe haber un cambio en la actuación del Gobierno, de la judicatura y una enmienda de las leyes. Además, tanto Mona Iraqi como el canal de televisión Qahera ual-nas deben ser castigados y juzgados"", sostiene Ibrahim, miembro de la ONG LGBT Egypt, una de las más activas en la denuncia del hostigamiento que sufre la comunidad homosexual en el país árabe.
Durante los últimos meses, el régimen presidido por Abdelfattá al Sisi, surgido tras el golpe de Estado contra el islamista Mohamed Morsi , ha lanzado una campaña contra homosexuales y ateos para presentarse ante la sociedad como un guardián de la moral pública. Por ejemplo, el domingo un joven de 21 años de la provincia de Buheira fue condenado a tres años de cárcel simplemente por haberse declarado ""ateo"" en su página de Facebook. El cargo en su contra que le había imputado la fiscalía fue ""insultar a la religión""."
Prensa,LGTBI,Negativo,"En una sociedad tan conservadora como la egipcia, ser homosexual nunca ha sido fácil. Sin embargo, durante los últimos meses, la presión de las autoridades ha alcanzado unos límites inéditos. En los últimos 18 meses, se han producido más de 50 redadas contra la comunidad de gais y transexuales, según las estimaciones de las asociaciones de derechos humanos. Uno de los casos más emblemáticos, por el número de afectados y por su notoriedad pública, ha sido la redada contra un hamam o baño público del centro de El Cairo, recogida a través de las cámaras del programa de televisión al-Mustakhbi (Lo escondido) y que se saldó con el arresto de 26 hombres.
Aunque la homosexualidad no figura como un delito en el Código Penal, desde hace décadas se ha hostigado a la comunidad gay en los tribunales utilizando cargos tan vagos como ""perversión"", o ""comisión de actos indecentes en público"", habitualmente asociados a la prostitución. Estas han sido las acusaciones contra los 26 imputados del caso conocido como el hamam gay, cuyo veredicto se espera el 12 de enero. También fueron estos los cargos usados contra los ocho jóvenes que participaron en un vídeo que presuntamente simulaba un matrimonio homosexual en un barco en el Nilo. Todos ellos recibieron una condena de tres años de cárcel, posteriormente reducida a uno.
Según la versión oficial, Mona Iraqi, la presentadora del programa de televisión al-Mustakhbi, se enteró de que un baño público de El Cairo era utilizado como lugar habitual de citas por la comunidad gay, y de que incluso ""se celebraban orgías"". La reportera presentó una denuncia a la policía, y el pasado 8 de diciembre acompañó a un equipo de agentes en su redada en el local, filmando la detención de cerca de 30 personas que allí se encontraban. ""Nuestro programa ha sido capaz de destruir un centro de perversión entre hombres y pillarlo en pleno acto de forma flagrante... Dios mío, el resultado es bello"", presumió en su página de Facebook.
Sin embargo, en los mentideros de El Cairo se sospecha que fueron más bien las autoridades quienes contactaron con la reportera para dar mayor difusión y espectacularidad a su campaña contra los homosexuales. ""El régimen está utilizando el acoso a la comunidad gay para presentarse como el guardián de la moral pública y ganar puntos entre los sectores más conservadores de la sociedad. Quieren neutralizar las críticas de la Hermandad que les acusan de gobierno antimusulmán"", explica Ibrahim, uno de los responsables de la ONG Egypt LGBT. El actual presidente, el general Abdelfattá al Sisi, ejecutó un golpe de Estado en verano de 2013 contra el raïs Mohamed Morsi, uno de los líderes del movimiento islamista de los Hermanos Musulmanes.
El caso ha puesto en la picota a Iraqi, que se ha defendido argumentando que el objetivo de su programa, presuntamente de ""periodismo de investigación"", era alertar de la gravedad del peligro del sida y evitar su propagación. En lugar de sofocar la polémica, su actitud la ha avivado, pues no solo ha estigmatizado a los homosexuales sino a los enfermos de sida, lo que provocará que muchas personas infectadas con el virus sean ahora más reacias a buscar ayuda o ser examinadas.
Poco después de la emisión de su espectáculo, colegas del mundo del periodismo, activistas e intelectuales bombardearon su página de Facebook con airadas críticas. ""Su actuación ha sido muy sorprendente. Ella se solía presentar como alguien de mentalidad abierta"", comenta una persona cercana a su entorno.
Varias asociaciones de derechos humanos publicaron un comunicado censurando su comportamiento, pues no solo viola el código ético del periodismo, sino la ley de protección de la privacidad. Más allá del rechazo de sus colegas, Iraqi recibió su primer castigo del exterior. El festival de cortometrajes suizo Shnit, al que la reportera representaba en Egipto, suspendió su relación contractual de manera fulminante.
Líder del mundo árabe
Según los datos de la Asociación Internacional de Lesbianas y Gais (ILGA), en Egipto las relaciones entre hombres no están, como tales, prohibidas, siempre que se mantengan en el ámbito privado. Sin embargo, en su famoso mapa anual de la homofobia ""patrocinada por el Estado"" en el mundo, Egipto aparece entre los 78 países (37 africanos, 20 mayoritariamente musulmanes) que consideran estas prácticas ilegales. Ello se debe a la utilización de otras leyes como asideros legales para reprimir unas prácticas que, si nunca estuvieron bien vistas, el auge del islamismo más radical ha condenado aún más. Se trata de las que condenan la prostitución, las ofensas a la religión o el escándalo público.
Con los cambios políticos en la regíón, en su último informe la ILGA va más allá, y sitúa a Egipto como uno el ""líder del mundo árabe, con Rusia y el Vaticano no muy detrás"" en la oposición a cualquier mención en acuerdos e iniciativas de la orientación sexual o identidad de género (SOGI por sus siglas en inglés) en las intervenciones de la ONU y otros organismos internacionales.
En estos casos se mezcla la religión, la homofioba y el nacionalismo regionalismo. Destaca la ILGA que muchas veces estas posturas se basan en considerar la homosexualidad como una ""imposición de una visión occidental"", con el mensaje de que se trata de algo que no es propio de la cultura local.
En cambio, como también es habitual, el mismo rechazo explícito no se da en las relaciones entre mujeres. Estas, simplemente, se ignoran.
No obstante, este contratiempo no es nada comparado con el que sufren y sufrirán los 26 hombres procesados. Según sus abogados, varios de ellos fueron sometidos a exámenes físicos —condenados por Human Rights Watch por contravenir las convenciones contra la tortura— que demostraron que no habían realizado prácticas homosexuales. De todas formas, aún en caso de que finalmente fueran absueltos, habrán sido marcados por un estigma de por vida. Esto es lo que sucede cuando a uno le filman siendo detenido en ropa interior acusado de homosexualidad en una sociedad tan conservadora como la egipcia.
La redada contra el hamam gay representa el punto álgido de una campaña de acoso policial contra la comunidad homosexual, en la que incluso se han utilizado algunas redes sociales, como Facebook o Grindr, para preparar trampas en forma de citas a ciegas. De ahí que desde el propio Grindr se haya aconsejado a sus usuarios en Egipto extremar la cautela antes de revelar la propia identidad.
Ni durante la dictadura de Mubarak ni el breve periodo de gobierno de Morsi el hostigamiento fue tan intenso. Hay que remontarse al 2001, cuando 52 hombres fueron arrestados por participar en una presunta fiesta gay en un barco llamado Queen, para encontrar un caso de una redada tan masiva. Se calcula que en los últimos tres meses se ha encarcelado a unas 150 personas por ser gais o transexuales. ""Existe un gran miedo entre la comunidad, y la mayoría está optando por esconder cualquier muestra orientación sexual. El precio a pagar por un simple arresto es muy elevado, porque los gais suelen ser víctimas de malos tratos y violaciones en las comisarías y cárceles"", se lamenta Ibrahim.
Archivado En
- Homofobia
- Matrimonio igualitario
- Gays
- Egipto
- Matrimonio
- Activismo Lgtbiq
- Comunidad LGTBIQ+
- Homosexualidad
- Familia
- Derechos civiles
- Activismo
- Grupos sociales
- África
- Derechos humanos
- Oriente Próximo
- Asia
- Delitos odio
- Prejuicios
- Delitos
- Problemas sociales
- Justicia
- Relaciones pareja
- Orientación sexual
- Sexualidad
- Sociedad
- Planeta Futuro"
Prensa,LGTBI,Neutral,"Por primera vez, Tiffany And Co ha escogido como protagonista para una de sus campañas publicitarias a una pareja gay a punto de casarse. Con el objetivo de reflejar las diferentes formas que el amor y la complicidad adoptan en la actualidad, la firma de joyería busca así ofrecer un enfoque real y contemporáneo de aspectos como el matrimonio o la petición de mano.
Junto a la imagen de esta pareja, la campaña, titulada 'Will You?', también incluye otras escenas igualmente pegadas a la actualidad, como dos recién casados posando sonrientes junto a sus hijos.
Imagen: Peter Lindberg.
La producción, en la que ha intervenido el fotógrafo Peter Lindberg, ha cuidado hasta el mínimo detalle, especialmente en lo que se refiere a los escenarios escogidos para la ocasión, entre los que destacan localizaciones como el interior de un café o el ático de un apartamento de Nueva York.
""No existe ninguna marca que represente como Tiffany los sentimientos y complicidad entre dos personas que se comprometen"", asegura Caroline Naggiar, Directora de Marketing de la marca. ""La gente siente que somos el lugar ideal donde encontrar la joya que represente la celebración de los momentos más felices de sus vidas""."
Prensa,LGTBI,Negativo,"EUROPA PRESS | Santa Cruz de Tenerife
El vicepresidente del Cabildo de Tenerife, Efraín Medina, solicitará a las Fuerzas y Cuerpos de Seguridad del Estado y al resto de autoridades competentes la retirada ""de manera inmediata"" de un juego online que consiste en matar personas homosexuales.
""Es repugnante, tétrico y absolutamente horroroso que este tipo de programas, que incitan al odio y a la discriminación por motivos de identidad sexual, puedan campar a sus anchas en las redes sociales máxime cuando no es la primera vez que esta plataforma realiza este tipo de juegos"", señala en una nota.
El programa se titula 'Juego de matar gay', se encuentra en la página 'Juegos Flasher' y en su texto explicativo afirma que en el desarrollo de la partida ""debes matar a los gays que están ocultos y querrán salir a violarte"".
El vicepresidente del Cabildo recuerda que ""no es la primera vez que esta empresa produce juegos online homófobos"", y se ha puesto en contacto con el profesor Vicente Zapata, coordinador del programa 'Juntos en la misma Dirección', y con los responsables técnicos de la Red Española de Ciudades Interculturales -red de la que Tenerife forma parte junto con otras ciudades de España por decisión unánime del pleno del Cabildo- que fomenta la multiculturalidad en cualquier aspecto.
""Estamos recabando toda la información para trasladarla a los servicios jurídicos del Cabildo y estudiar una demanda penal a la plataforma Juegos Flasher por considerar que cometen un flagrante delito tipificado en el Código Penal como un delito de odio"", indica.
Así, el Cabildo de Tenerife se suma a las denuncias realizadas por el Observatorio contra la Homofobia de Cataluña así como la del secretario de Movimientos Sociales del PSOE, Pedro Zerolo, entre otras."
Prensa,LGTBI,Neutral,"Con 20,9 millones de espectadores en todo el mundo, los Globos de Oro son más que una ceremonia de premios. También son un importante altavoz para dar mensajes reivindicativos (por ejemplo solidarizarse con Charlie Hebdo) o hacer alarde de normalidad, que en ocasiones es igual de combativo. Esa opción fue la seguida por Matt Bomer (37), uno de los actores al alza en Hollywood, quien tras ganar el premio al Mejor Actor de Reparto de televisión le plantó un beso y un abrazo a su marido publicista, Simon Halls. En su discurso agradeció a su marido y sus tres hijos su apoyo: ""Os quiero. Gracias por soportarme cuando estaba gruñón por tener que pesar 58 kilos (en su papel interpreta a un enfermo de Sida en los 80) y vosotros comíais pizza delante de mí"".
Ese beso y el discurso del hercúleo actor han sido muy bien recibidos por la comunidad LGTB internacional, del que es un firme defensor desde que en 2012 saliese del armario en una entrega de premios. Algo parecido a lo que hizo Jodie Foster cuando aceptó el Globo de Oro honorífico el año pasado. En el caso de Bomer, desoyó voces como la de Rupert Everet que aseguraba que salir del armario en Hollywood había sido una de sus mayores equivocaciones, al igual que no está a favor de la adopción homosexual: ""No se me ocurre nada peor que ser criado por dos padres gays"".
Pero Bomer está muy feliz con su familia numerosa. Su marido, Simon Halls, le saca 14 años y es el cofundador de Huvane Baum Halls, una de las agencias de publicidad más importantes del 'showbusiness'. Fueron una de los pioneros de Hollywood en casarse. Lo hicieron en 2011, de forma discreta y tres años después, Bomer decidió salir del armario sin importarle el perjuicio que eso supusiera para su carrera.
A diferencia de Everett o Foster, Bomer representa un nuevo tipo de estrella sin miedo al armario o el encasillamiento. Y no le va nada mal. El actor ganó en la gala a actores consagrados como Bill Murray o John Voight, lo que da cuenta del buen momento que vive su carrera. En España se le conoce por la serie 'Ladrón de guante blanco' (incluso tiene club de fans españoles en Twitter) y en USA tiene cuatro filmes pendiente de estreno, entre ellos la secuela de la exitosa 'Magic Mike', donde interpreta a un bailarín de 'striptease'. Además, recientemente ha sido el elegido para interpretar a Montgomery Clift en una miniserie para la HBO.
Sus ojos azules, unas facciones perfectas y un cuerpo que es pura fibra hicieron de él uno de los candidatos perfectos para interpretar a Christian Grey junto a Dakota Jhonson en el filme '50 sombras de Grey'. Pero había un pequeño problema de cara a la promoción... la homosexualidad de Matt Bomer no casaba bien con el nuevo macho alpha para jovencitas que los estudios pretendían lanzas. Él prefirió no ocultarse y ser sincero. Así pues quedó descartado por Jamie Dornan, con quien precisamente se cruzó en la alfombra roja en los Globos de Oro. Un duelo de belleza y elegancia que quedó en tablas."
Prensa,LGTBI,Neutral,"Tras 20 años de lucha, Extremadura se sitúa a la vanguardia de España en la defensa de los derechos y libertades del colectivo homosexual. La consejera de Empleo, Mujer y Políticas Sociales, Marian Muñoz, presentó ayer en Mérida junto a la Fundación Triángulo y la asociación Extremadura Entiende el proyecto de Ley de Igualdad Social y contra la Discriminación de Lesbianas, Gais, Bisexuales, Transgéneros, Transexuales e Intersexuales (LGTB) de Extremadura, texto que garantiza la reproducción asistida para las lesbianas en la sanidad pública extremeña, vetada a nivel nacional. La nueva normativa regula también la financiación de las operaciones de cambio de sexo y equipara la ""violencia intragénero"" (entre parejas conformadas por personas del mismo sexo) a la violencia machista.
""Es una ley histórica, no hay otro apelativo para este documento"", apuntó el presidente de la Fundación Triángulo, José María Núñez. Según explicó, esta nueva normativa recoge ""el 99%"" de las reivindicaciones formuladas en los últimos años por el colectivo homosexual a nivel nacional e internacional y ""supera"" a las dos leyes de referencia que existían en este ámbito en España: la catalana contra la discriminación LGTB y la andaluza de transexualidad. La ley extremeña, que reconoce la discriminación homosexual como un delito de odio y establece un régimen de sanciones de hasta 45.000 euros, se convierte así en la ley de protección social más avanzada del país, según Triángulo.
El texto fue registrado ayer en la Asamblea de Extremadura y la previsión del Gobierno regional es aprobarlo antes de que termine la legislatura. En su intervención, la consejera afirmó que la ley LGTB nace con el objetivo de que la visibilización y la protección de los derechos del colectivo gay sean una realidad en Extremadura después de 20 años y aseguró que el texto ""va más allá de una declaración de intenciones"". En este sentido, destacó especialmente los dos protocolos sanitarios que se incluyen en la norma. El primero de ellos regula la financiación pública de las operaciones de cambio de sexo a las personas transexuales ""para hacer realidad esa necesidad de identificar su cuerpo con el género sentido"", y el segundo garantiza el acceso de las mujeres lesbianas y bisexuales a las técnicas de reproducción asistida en la sanidad pública. Muñoz recordó que con esta última medida, el Ejecutivo plasma el compromiso adquirido por el presidente José Antonio Monago con el colectivo en el año 2013, cuando el Gobierno central decidió dejar de financiar los tratamientos de reproducción a las lesbianas.
Al margen de estas cuestiones, Muñoz también destacó que con esta normativa, Extremadura será la primera región en reconocer la ""violencia intragénero"" y equipararla a la violencia machista, de forma que las víctimas de acoso o agresión tendrán en estos casos el mismo tratamiento, derechos, ayudas y medidas de protección que las víctimas de violencia machista.
DELITOS DE ODIO Por otra parte, la ley también contempla la puesta en marcha de un protocolo policial para los delitos basados en la homofobia o la transfobia, que serán considerados ""delitos de odio"". En este punto, cabe destacar que la nueva normativa lleva aparejado un régimen de infracciones que incluye multas de hasta 3.000 euros para sanciones leves, de hasta 20.000 para las graves y de hasta 45.000 para las sanciones muy graves. Por último, Muñoz destacó la creación del Observatorio de Lucha contra la Homofobia y la Transfobia, un órgano de participación y consulta que será ""trascendental""; el apoyo institucional a las celebraciones señaladas para el colectivo (Los Palomos, Día del Orgullo LGTB...) con el objetivo de darlas visibilidad y en señal de respeto por la diversidad sexual, o la puesta en marcha de acciones y medidas específicas en las que ""se tendrá en cuenta el marcado carácter rural de la región"".
""Probablemente haya personas que crean que esta ley no es necesaria, pero la cobertura de derechos no cuesta dinero y la discriminación por homofobia y transfobia sigue existiendo"", afirmó el presidente de la Fundación Triángulo, que reveló que según un informe de la Policía Nacional presentado en agosto, la principal causa de agresiones en España es la homofobia. Por su parte, la presidenta de Extremadura Entiende, Marisa González, se ha mostrado esperanzada con esta ""ambiciosa normativa"", si bien indicó que velarán por su cumplimiento. González consideró que esta ley ""garantiza derechos y sanciona la discriminación"" y destacó como novedades ""muy importantes"" garantizar el acceso de las lesbianas y bisexuales a las técnicas de reproducción asistida y el reconocimiento de la violencia intragénero.
- Extremadura acatará la sentencia que debe hacer fijos a los interinos que han aprobado una oposición
- Muere a los 64 años la exdirigiente socialista extremeña Ascensión Murillo
- Un terremoto de magnitud 2,8 sacude la frontera entre Portugal y Extremadura
- Un padre de familia de Esparragalejo y apasionado del ciclismo, el trabajador fallecido atropellado por una máquina en la A-66
- Muere un trabajador de 50 años atropellado por una máquina en la A-66 cerca de Almendralejo
- Muere una niña en el Materno Infantil de Badajoz tras sufrir un ahogamiento
- Medios aéreos y terrestres trabajan en la extinción de un incendio declarado en Tornavacas, ya controlado
- Extremadura, en alerta naranja, bate el récord de calor del país con casi 35 grados de madrugada"
Prensa,LGTBI,Neutral,"ángel Gómez
Concuerdan diversos historiadores que Miguel Ángel, Leonardo da Vinci, y quizás Caravaggio, eran homosexuales. Los Museos Vaticanos están llenos de sus obras. La agencia de viajes italiana «Quiiky», especializada en turismo gay & lesbian, organiza visitas guiadas a los Museos vaticanos para explorar y explicar la manera en que la sexualidad de los artistas ha influenciado su arte. «El arte como nunca lo habéis visto», resalta en su página web la agencia de viajes, cuyo director, Alessio Virgili, explica en una entrevista al diario «The New York Times» las motivaciones de esta iniciativa: «Ante la pintura del Juicio Universal, en la Capilla Sixtina, nuestros guías muestran los dos hombres, en alto a la derecha, que se abrazan para celebrar la ascensión al Paraíso. En la antigua Grecia y en la antigua Roma, la homosexualidad era practicada abiertamente. Mediante estudios de historiadores y críticos sabemos que sucedía también en el Renacimiento. Por ello, hemos decidido revelar aquellos aspectos que se omiten en las visitas tradicionales. Para comprender a los artistas, es necesario estudiar su vidas privada. Por ejemplo, Miguel Ángel era un devoto católico y gay, atormentado por un sentimiento de culpa y por conflictos interiores».
Muchos críticos de la época de Miguel Ángel consideraron que el Juicio universal, con la abundancia de cuerpos desnudos, parecía más la estética de baños públicos que una pintura religiosa. Famosa es la censura que realizó el artista Daniele da Volterra tapando púdicamente, a la muerte de Miguel Angel, algunos glúteos y órganos genitales. Según la histórica del arte, Elena Lazzarini, los cuerpos representados en el Juicio Universal fueron inspirados por homosexuales y prostitutas que Miguel Ángel había encontrado en una especie de baños turcos.
Estos guías que hablan de la influencia de la sexualidad en la pintura de algunos artistas no han recibido la aprobación expresa de la dirección de los Museos Vaticanos, pero Alessio Virgili, el director de «Quiiky», señala que desde que comenzaron las visitas en noviembre no se han recibido quejas. Además, Virgili precisa que «la tolerancia del Papa Francisco ha atraído turistas gays y desde hace algún tiempo hay una notable presencia de gays y lesbianas en los Museos Vaticanos».
Hoy el semanario «Sette» del diario «Corriere della Sera», al dar la noticia destaca que el costo del tour, denominado «La otra cara de la Capilla Sixtina», es de 55 euros por persona, con comida incluida."
Prensa,LGTBI,Neutral,"Hace poco más de dos meses (el 6 de noviembre pasado), entró en vigor la cartera de servicios común del Sistema Nacional de Salud, que, entre otras medidas, sacó a lesbianas y mujeres solas de los tratamientos de reproducción asistida en los centros públicos. Este jueves, Extremadura (gobernada por el PP) anunció que, en contra de esta medida, asumirá estos tratamientos en su red sanitaria. Lo garantizará en la futura Ley de Igualdad Social y contra la Discriminación de Lesbianas, Gais, Bisexuales, Transgéneros, Transexuales e Intersexuales, que también abre las puertas a financiar íntegramente el proceso de cambio de sexo.
Extremadura no es la primera autonomía en dar pasos en esta dirección. Cataluña ya lo hizo con una ley similar aprobada en octubre. La norma garantiza ""a las mujeres lesbianas la igualdad de acceso a las técnicas de reproducción asistida"". Andalucía también reconoce explícitamente los tratamientos a ""mujeres sin pareja"" y a ""mujeres con pareja femenina"". Canarias o Asturias son otras de las comunidades que mantienen esta prestación en su oferta asistencial.
La reciente modificación de la cartera de servicios restringió las condiciones para acceder a las terapias de fertilidad en los centros públicos. Hasta entonces —mediante un real decreto de 2006—, la sanidad pública asumía los tratamientos cuando existía diagnóstico de esterilidad o una ""indicación clínica establecida"". Esta fórmula ambigua permitía que algunas comunidades atendieran a las lesbianas o las mujeres solteras bajo una concepción amplia de los tratamientos de reproducción asistida que no se limitaban a combatir problemas de esterilidad sino que permitían indicaciones de carácter social, como querer tener hijos sin tener relaciones con un hombre. Además, por encima estaba la Ley de Reproducción Asistida de 2006, que reconoce como usuarias de estas técnicas a las mujeres mayores de edad ""con independencia de su estado civil y orientación sexual"".
La orden, publicada en noviembre, limita las terapias de reproducción asistida a los casos en los que se desea resolver un problema de salud: la esterilidad. Para ello, exige acreditar un trastorno de la capacidad reproductiva y la falta de embarazo tras 12 meses de relaciones sexuales sin el empleo de anticonceptivos. De esta forma, se excluye a las lesbianas. ""Si son homosexuales no podrán cumplir este criterio, se supone que no tienen relaciones heterosexuales"", apunta Fernando Abellán, abogado especialista en derecho de la reproducción."
