url_meneame,tema,id_prensa,titulo_prensa,url_original
https://www.meneame.net/story/10-bulos-sobre-migrantes-han-intentado-colarte-este-verano,inmigracion,e0dbdbf0298f1d9d927fea79314006c2777d5dbb17d8d1735d9d35bfb4fca6ff,Los 10 bulos sobre migrantes que han intentado colarte este verano,https://www.eldiario.es/desalambre/bulos-migrantes-intentado-colarte-verano_0_939306314.html
https://www.meneame.net/story/2-000-inmigrantes-encerrados-sin-agua-comida-ni-acceso-bano-isla,inmigracion,30462ed95bbcd00d3e84ce64a5912cfd0f4864aeb3f9394f32441a533f754e24,"Unos 2.000 inmigrantes, encerrados sin agua, comida ni acceso a un baño en un estadio de la isla griega de Kos",http://www.publico.es/internacional/000-inmigrantes-encerrados-agua-comida.html
https://www.meneame.net/story/23-desaparecidos-cadaver-peor-tragedia-pateras-decada-canarias,inmigracion,585a91c66f4ed3482a3d48cf926fc554b7bb807f0ca86d774448a63f60a696d4,Hallado un cadáver y la patera que naufragó al sur de Gran Canaria,http://www.eldiario.es/canariasahora/sociedad/desaparecidos-tragedia-patera-Canarias_0_453555027.html
https://www.meneame.net/story/27-llegan-acuerdo-acogida-refugiados-solidaridad-20-000-euros-no,inmigracion,e07a84ff6538958ef3ff7eae649cc657e6a7ed367618314cdbee3c3a8c3c8687,Los 27 llegan a un acuerdo para la acogida de refugiados: solidaridad o 20.000 euros por cada persona no aceptada,https://www.elmundo.es/internacional/2023/06/08/6482320c21efa05e158b45bd.html
https://www.meneame.net/story/300-000-turistas-150-millones-hoteles-llenos-orgullo-gay-arrasa,lgtbi,0845127fbcac25f2efebe593f65889cded2af6336dab3dd4a81a98aa3c761b65,"300.000 turistas, 150 millones € y hoteles llenos: el Orgullo Gay arrasa en Madrid. Noticias de España",http://www.elconfidencial.com/espana/2015-07-03/miles-de-personas-150-millones-y-hoteles-llenos-el-orgullo-gay-arrasa-en-madrid_911538/
https://www.meneame.net/story/36-jovenes-granada-cree-puede-curar-homosexualidad,lgtbi,afbe1932c1f1680c3e1a3cb3d465a09abfec2e9e207c89bdc835a939e1936fcc,Homofobia en Granada,https://www.ideal.es/granada/homofobia-granada-jovenes-cree-curar-homosexualidad-20190924174924-nt.html
https://www.meneame.net/story/400-inmigrantes-entran-ceuta-ilegalmente-traves-valla,inmigracion,d8f98b58f7d34d7669003901a724232bd94886f4f11f7c385086dde94e85f59d,Unos 200 inmigrantes entran en Ceuta a travÃ©s de la valla,http://www.elmundo.es/sociedad/2016/12/09/584a604e22601ddf628b4607.html
https://www.meneame.net/story/400-metros-hasta-siria-regreso-cuerpos-refugiados-fallecidos,inmigracion,c1c984460bb94e70eb807528a4cd0cd4149a35c1fd8294c9ae6fcf72f86cfb1f,400 metros hasta Siria: el regreso de los cuerpos de los refugiados fallecidos en el terremoto en Turquía,https://www.eldiario.es/desalambre/400-metros-siria-regreso-cuerpos-refugiados-fallecidos-terremoto-turquia_1_9959689.html
https://www.meneame.net/story/43-detenidos-malaga-desmantelar-grupo-dedicado-explotacion,inmigracion,3e5df28aa2f8d28a7c77b4405e329e84d9d3c0be1227b58e57ca0c13207ccfca,43 detenidos en Málaga al desmantelar un grupo dedicado a la explotación laboral de inmigrantes,https://www.laopiniondemalaga.es/malaga/2023/01/05/malaga-sucesos-detenidas-explotacion-laboral-inmigrantes-80712975.html
https://www.meneame.net/story/66-espanoles-favor-controlar-mejor-fronteras-frente-refugiados,inmigracion,7161f70089af70eb10660a841085b9dc13d5645f7a82d256ce5ae059c67501db,"La mayoría de los españoles, a favor de controlar mejor las fronteras frente a los refugiados",http://www.antena3.com/noticias/espana/mayoria-espanoles-favor-controlar-mejor-fronteras-frente-refugiados_2016012100119.html
https://www.meneame.net/story/83-150-refugiados-grecia-acoge-espana-llegaran-dias-24-25-mayo,inmigracion,845d013ff4c74158aba79978d6eb3ea1a324b2edb52fbae013a28af8dfda5b5f,83 de los 150 refugiados de Grecia que acoge España llegarán los días 24 y 25 de mayo,http://www.publico.es/sociedad/83-150-refugiados-grecia-acoge.html
https://www.meneame.net/story/95-emigrantes-espanoles-podria-quedar-sin-votar-proximas,inmigracion,69d5dba3e5335bd1383ec8dafeb186f9283ee56e086db432be85210c01a1f68c,El 95% de los emigrantes españoles se podría quedar sin votar en las próximas elecciones,https://www.elsaltodiario.com/elecciones-mayo-2019/el-95-de-los-emigrantes-espanoles-se-podria-quedar-sin-votar-en-las-proximas-elecciones
https://www.meneame.net/story/abandonados-suelo-comisaria-inmigrantes-graves-deshidratados,inmigracion,f23b4b8991bbdc892dd78d76c76f15f29f37385b1c89797cdae0c031cfc6c48f,Abandonados en el suelo de una comisaría inmigrantes graves y deshidratados,http://www.eldiario.es/desalambre/Canarias-inmigrantes-deshidratados-quemaduras-comisaria_0_483301859.html
https://www.meneame.net/story/abascal-compara-matrimonio-gay-union-dos-hermanas-viudas,lgtbi,040f6985866d60748666a7227053697f8ed48a3ef119fd45291493c565c89422,"Abascal compara el matrimonio gay con la unión ""de dos hermanas viudas""",https://www.elplural.com/politica/vox-matrimonio-homosexual-santiago-abascal-union-civil-video_214046102
https://www.meneame.net/story/abascal-costo-mas-dinero-madrilenos-cualquier-colectivo-lgtbi,lgtbi,bbb067ae2ae1c014808cb0e96566671c409b42a8615395a80ac3160174ddd700,Abascal costó más dinero a los madrileños que cualquier colectivo LGTBI,https://www.elplural.com/politica/abascal-costo-mas-dinero-a-los-madrilenos-que-cualquier-colectivo-lgtbi_210256102
https://www.meneame.net/story/abascal-costo-mas-dinero-madrilenos-cualquier-colectivo-lgtbi-1,lgtbi,9ce8dbb7b1a5bc4530963f18e11f093f8ab1bfc0f9d9c1a16fa51b3222bf50d2,Abascal costó más dinero a los madrileños que cualquier colectivo LGTBI,https://www.elplural.com/politica/abascal-costo-mas-dinero-a-los-madrilenos-que-cualquier-colectivo-lgtbi_219489102
https://www.meneame.net/story/abascal-harta-distorsiones-respetamos-gais-inmigrantes-mujeres,inmigracion|lgtbi,8fd958fa4174dd3e2f109fba4f53dad9b67f362d7c34f906fb8e1f6320ed9f89,"Abascal se harta de distorsiones: ""Respetamos a gais, inmigrantes y mujeres""",https://www.esdiario.com/4779615/Abascal-se-harta-de-distorsiones-Respetamos-a-gais-inmigrantes-y-mujeres.html
https://www.meneame.net/story/abascal-no-intentaria-reconvertir-hijo-homosexual-querria-igual,lgtbi,3b67f314279488877ef9d1edb0cc73934e6ae271009e4bbf22c0aef6ba9c4333,"Abascal: ""No intentaría reconvertir a un hijo homosexual, le querría igual""",https://www.elespanol.com/espana/politica/20190408/abascal-no-intentaria-reconvertir-homosexual-querria-igual/389461263_0.html
https://www.meneame.net/story/abascal-ordena-cargos-gobiernos-autonomicos-opongan-acoger,inmigracion,7dddda97b743c320b1dd67c327d8632be8688a688e908031a12e9e5c36732977,Abascal ordena a sus cargos en gobiernos autonómicos que se opongan a acoger migrantes,https://www.eldiario.es/politica/abascal-ordena-cargos-gobiernos-autonomicos-opongan-acoger-migrantes_1_10641837.html
https://www.meneame.net/story/abascal-plantea-marruecos-pague-muro-vox-reclama-ceuta-melilla,inmigracion,712e7e6fbf37ce4e1d3b1b58e2c69763ad25b43218d7b98a4db38132f5debe36,"Abascal plantea que Marruecos pague el muro que Vox reclama en Ceuta y Melilla: ""Envía oleadas de inmigrantes""",https://www.20minutos.es/noticia/3600929/0/abascal-plantea-que-marruecos-pague-muro-que-vox-reclama-ceuta-melilla-envia-oleadas-inmigrantes/
https://www.meneame.net/story/abascal-sin-escrupulos-utiliza-ataque-algeciras-criminalizar,inmigracion,863ebd62b5c11d9247d38dcdd78910c506c2c7869f7a1c8149ffc2c58acc8241,"Abascal, sin escrúpulos, utiliza el ataque de Algeciras para criminalizar a toda la población migrante",https://www.elplural.com/politica/espana/abascal-sin-escrupulos-utiliza-ataque-algeciras-criminalizar-toda-poblacion-inmigrante_304935102
https://www.meneame.net/story/abascal-sobre-orgullo-no-celebro-porque-soy-heterosexual-muchos,lgtbi,3cb13e271560702c2d9847104bc19847ec88194aad8cf31b3daf8b47e86a701d,"Abascal sobre el Orgullo: ""No lo celebro porque soy heterosexual, y muchos homosexuales tampoco""",https://www.elespanol.com/espana/politica/20230628/abascal-orgullo-no-celebro-heterosexual-homosexuales/774922556_0.html
https://www.meneame.net/story/abdel-drama-inmigrantes-ni-siquiera-llegan-fronteras-europeas,inmigracion,219dfddfff8d0569b5227a0dade633dbec25ab240b2616c393dbde01acb169b9,"Abdel', el drama de los inmigrantes que ni siquiera llegan a las fronteras europeas",http://www.rtve.es/noticias/20150312/abdel-drama-inmigrantes-ni-siquiera-llegan-fronteras-europeas/1113063.shtml
https://www.meneame.net/story/abdul-invierte-campo-espanol-como-migrantes-estan-salvando-final,inmigracion,ca727e13b52c43347a762bc49b813037b8523b162f2da8d276a9d45bbb2abf2c,Abdul sí invierte en el campo español: cómo los migrantes están salvando al pastoreo de su final,https://www.elconfidencial.com/espana/2023-01-15/inmigrantes-pastores-ovejas-empresario-ganadero_3555753/
https://www.meneame.net/story/aborto-divorciados-homosexuales-ultimas-transgresiones-papa-leer,lgtbi,831d71128d7fd228864a55d2173c589e001228d5289cbba3b6c1d4c4523248a0,"Aborto, divorciados, homosexuales... Las últimas transgresiones del Papa Francisco . Noticias de España",http://www.elconfidencial.com/espana/2015-09-03/aborto-divorciados-homosexuales-las-ultimas-transgresiones-del-papa-francisco_998609/
https://www.meneame.net/story/acnur-advierte-europa-no-esta-preparada-nuevo-flujo-refugiados,inmigracion,3302ed4079b4dbd26341dd522ae4a1678fa4504d1c47e7e090ab855afb378a55,"Acnur advierte de que Europa ""no está preparada"" para un nuevo flujo de refugiados",http://www.20minutos.es/noticia/2858258/0/europa-no-preparada-nuevo-flujo-refugiados/
https://www.meneame.net/story/acnur-eleva-mas-200-inmigrantes-muertos-domingo-cuando-navegaban,inmigracion,d2e3816d4a10bcf504abc0f70ca2969f2cd313d2f3ff882bb95ec8e4685f6288,Elevan a más de 300 los inmigrantes muertos en aguas próximas a Lampedusa,http://www.europapress.es/internacional/noticia-acnur-eleva-mas-200-inmigrantes-muertos-domingo-cuando-navegaban-cerca-lampedusa-20150211105215.html
https://www.meneame.net/story/acnur-niega-participar-expulsiones-refugiados-turquia,inmigracion,9addb6ffd8da3d24f3d3d43b4b25e123c782ad4d3f1c392b7049443272734ae6,Acnur se niega a participar en las expulsiones de refugiados a Turquía,http://www.eldiario.es/desalambre/Acnur-apoyara-presente-deportaciones-Turquia_0_496950897.html
https://www.meneame.net/story/acuerdo-pp-vox-modifica-punto-sobre-derechos-lgtbi,lgtbi,5f748684e6d1263f65bf3dd948d6a89a5fff5d83d66efcf61a7ec5985c053dc6,El acuerdo de PP y Vox habla de acabar con la restricciones de Madrid Central y modifica un punto sobre derechos LGTBi,https://www.abc.es/espana/madrid/abci-acuerdo-pp-y-habla-acabar-restricciones-madrid-central-y-modifica-punto-sobre-derechos-lgtbi-201906151141_noticia.html
https://www.meneame.net/story/acuerdo-ue-turquia-convierte-isla-lesbos-centro-detencion,inmigracion,66d42fd4bfdbdb3151d9542d049036568055e7e528592d07a5cbb0f62cf07732,El acuerdo UE-Turquía convierte la isla de Lesbos en un centro de detención para refugiados,http://www.publico.es/internacional/acuerdo-ue-turquia-convierte-isla.html
https://www.meneame.net/story/afirmaciones-falsas-rocio-monasterio-sobre-sanidad-publica,inmigracion,9e8529717414feb351e9e16ec07a4a9c7180628d7cb8de37b5050316beb19a31,Las afirmaciones falsas de Rocío Monasterio sobre la sanidad pública y las personas extranjeras y migrantes,https://www.eldiario.es/eldetectordementiras/afirmaciones-Rocio-Monasterio-extranjeras-migrantes_0_926357944.html
https://www.meneame.net/story/agreden-madrid-pareja-homosexuales-tras-preguntarles-eran,lgtbi,3d700afacfdabe7d7c7c8db0c3bae936f8cdebc634760718dbc8020b25604510,Agreden en Madrid a una pareja de homosexuales tras preguntarles si eran &quot;maricones&quot;,http://www.publico.es/sociedad/agreden-pareja-homosexuales-preguntarles-maricones.html
https://www.meneame.net/story/agredida-pareja-gay-almeria,lgtbi,7fafdb5a6a315428ccab7fc9804093024ad5d3a9833df4fc23d9384712603a7e,Agredida una pareja gay en Almería,http://www.publico.es/sociedad/agredida-pareja-gay-almeria.html
https://www.meneame.net/story/agresion-homofoba-barcelona-pareja-gay-denucia-ataque-twitter,lgtbi,4106b3872592e04b7211f473dc6647e53a5a5bc5fbc140c9af3cb13c69356dbf,Agresión homófoba en Barcelona: Un pareja gay denucia el ataque por twitter,https://www.lavanguardia.com/sucesos/20190602/462621853193/pareja-barcelona-denuncia-agresion-homofoba-gay.html
https://www.meneame.net/story/agricultor-preferido-pp-condenado-impagos-pendiente-juicio,inmigracion,b095f4855b93a6e37c3a8a063f33c32f510c742314e328b74f0fb2add4be07c8,"El ""agricultor"" preferido del PP: condenado por impagos y pendiente de juicio por prostituir a migrantes",https://www.eldiario.es/galicia/agricultor-preferido-pp-condenado-impagos-pendiente-juicio-prostituir-migrantes_1_10602327.html
https://www.meneame.net/story/air-europa-vs-air-nostrum-batalla-altos-vuelos-deportaciones,inmigracion,bdf820592f63f2247d78c09379cac8e21b933748c22f1d9751e96aba6211316e,Noticias de Comunidad Valenciana: Air Europa vs Air Nostrum: batalla de altos vuelos por las deportaciones de inmigrantes. Noticias de Comunidad Valenciana,http://www.elconfidencial.com/espana/comunidad-valenciana/2016-11-01/air-europa-air-nostrum-barcelo-batalla-legal-vuelos-verguenza-ministerio-interior_1283074/
https://www.meneame.net/story/ala-dura-tories-enfrenta-sunak-incumplir-promesas-contra-brexit,inmigracion,694f199a33045da7127dd2c743ff8debdde8322949b93651c7547c1a1d55e165,El ala dura de los ‘tories’ se enfrenta a Sunak por incumplir las promesas contra la inmigración del Brexit,https://elpais.com/internacional/2023-05-24/el-ala-dura-de-los-tories-se-enfrenta-a-sunak-por-incumplir-las-promesas-contra-la-inmigracion-del-brexit.html
https://www.meneame.net/story/alarm-phone-asi-funciona-centralita-piden-socorro-pateras-desde,inmigracion,fbe1e3d2e070977cd303a2fc20940dcebdfbb3b6d5b6ec2aa40259417a161889,Alarm Phone: así funciona la centralita a la que piden socorro las pateras desde 2014,https://www.elconfidencial.com/espana/2019-08-13/pateras-mediterraneo-auxilio-open-arms_2175019/
https://www.meneame.net/story/alcalde-madrid-niega-esto-sea-orillar-bandera-lgtbi,lgtbi,cbf5a247aafe4dfafd2425af3799759381b72c127d2b5b7816740b67f463bd8e,"El alcalde de Madrid niega que esto sea ""orillar"" la bandera LGTBI",https://www.huffingtonpost.es/entry/el-alcalde-de-madrid-niega-que-esto-sea-orillar-la-bandera-lgtbi_es_5d175827e4b07f6ca57de2ca
https://www.meneame.net/story/alcalde-musulman-prohibe-bandera-lgtbiq-edificios-publicos-tras,lgtbi,b65ca1965ded96787c587ac30e1866f6751fbf8aa0bfb9eb1ef5c1e4092209f0,Un alcalde musulmán prohíbe la bandera LGTBIQ+ en los edificios públicos tras el apoyo del colectivo: «¿Esta es su forma de agradecérnoslo?»,https://www.abc.es/internacional/alcalde-musulman-prohibe-bandera-lgtbiq-edificios-publicos-apoyo-colectivo-20230918115958-nt.html
https://www.meneame.net/story/alcalde-musulman-retira-bandera-comunidad-lgtbiq-asi-agradeces,lgtbi,6b75731c6b17899e12a48b8210475ea1dd3c331f3f35b5400fa54b44a7c727ce,"Un alcalde musulmán retira la bandera de la comunidad LGTBIQ+: ""¿Así agradeces nuestro apoyo, apuñalándonos por la espalda?""",https://www.20minutos.es/noticia/5173713/0/un-alcalde-musulman-se-enfrenta-con-comunidad-lgtbiq-michigan/
https://www.meneame.net/story/alcalde-nueva-york-reafirma-no-hay-espacio-mas-migrantes-ciudad,inmigracion,cf42aa63ab54e97f41c7adfc3bd56ac77effaf5d489f21d4c423047cf62551ca,"El alcalde de Nueva York reafirma que ""no hay espacio"" para más migrantes en la ciudad",https://www.elconfidencial.com/mundo/2023-10-06/alcalde-nueva-york-reafirma-no-hay-espacio-migrantes-ciudad_3749621/
https://www.meneame.net/story/alemania-acabara-discriminacion-homosexuales-donar-sangre,lgtbi,6a136becc58a9c5c221a22132df9faa4db52417dc6ecbbfc255ad87cf053509c,Alemania acabará con la discriminación a los homosexuales al donar sangre,https://www.eldiario.es/internacional/alemania-acabara-discriminacion-homosexuales-donar-sangre_1_9854692.html
https://www.meneame.net/story/alemania-detecta-centenares-matrimonios-menores-entre-refugiados,inmigracion,74c21c4917d2867e7e09485e05b2abb5e87852c8ceea495b5f161eb4fab0e150,Detectan en Alemania cientos de casos de matrimonios con menores entre los refugiados,http://www.20minutos.es/noticia/2769905/0/alemania-refugiados-matrimonio-menores/
https://www.meneame.net/story/alemania-impone-controles-fronterizos-polonia-republica-checa,inmigracion,ac3acfc1cc8c1c92c5b94565cdb52de94eecf9f22c8f5969e77cbfa23ffcea99,Alemania impone controles fronterizos con Polonia y República Checa para detener la inmigración ilegal,https://www.larazon.es/internacional/alemania-impone-controles-fronterizos-polonia-republica-checa-detener-inmigracion-ilegal_2023092765141a2a98383a0001a1c81f.html
https://www.meneame.net/story/alemania-plantea-deportar-refugiados-sirios-regresan-visita-pais,inmigracion,f7b073e7c8534d2b4edfba8a2434ba49cc093f55a4430cf99a6f3cb1038d8bc7,Alemania se plantea deportar a los refugiados sirios que regresan de visita a su país,https://www.lavanguardia.com/internacional/20190818/464139419769/alemania-plantea-deportar-refugiados-sirios-regresan-siria.html
https://www.meneame.net/story/alemania-plantea-recortar-fondos-paises-insolidarios-refugiados,inmigracion,8802807a9c30b416dede409e69e152044881ecd3b3079721c946fc760429ba87,Alemania plantea recortar fondos a los países &quot;insolidarios&quot; con los refugiados,http://www.publico.es/internacional/alemania-plantea-recortar-fondos-paises.html
https://www.meneame.net/story/alemania-propone-tasa-europea-gasolina-proteger-fronteras-crisis,inmigracion,c0544fa7e5d5ab91b5564a349e222ef4539e87b2ac4fe43f2a53aad4b1071cb9,Alemania propone una tasa europea a la gasolina para proteger las fronteras en la crisis de los refugiados,http://www.publico.es/economia/alemania-propone-tasa-europea-gasolina.html
https://www.meneame.net/story/alemania-restablece-controles-fronterizos-frenar-llegada,inmigracion,a47207149e458b6eb81fd2133b71f7029afd0cdef96ac0d6218013110dfa1dee,Alemania restablece los controles fronterizos para frenar la llegada de los refugiados,http://www.publico.es/internacional/alemania-restablece-controles-fronterizos-frenar.html
https://www.meneame.net/story/alerta-terrorista-no-frena-viaje-500-espanoles-apoyar-refugiados,inmigracion,2f19aec570fe8003743b67ab37c54c2079e1469311c55b44535d02dfc65dd955,"La alerta terrorista no frena el viaje de 500 españoles para apoyar a los refugiados saharauis: ""No lo hemos dudado""",https://www.eldiario.es/desalambre/alerta-terrorista-frena-viaje_0_968703978.html
https://www.meneame.net/story/alfonso-guerra-hormiguero-dan-pena-humoristas-ya-no-pueden-ni,lgtbi,438d600caf8f43d254327ef25851de42cb6046bf9331b7ae2df1e6c191225d46,"Alfonso Guerra, en 'El Hormiguero': ""Me dan pena los humoristas, ya no pueden hablar de enanos ni homosexuales""",https://www.elplural.com/todo-tv/alfonso-guerra-hormiguero-me-dan-pena-humoristas-no-pueden-hablar-enanos-ni-homosexuales_320514102
https://www.meneame.net/story/alianza-pp-vox-acelera-ofensiva-contra-colectivo-lgtbi,lgtbi,5409376e73d99c92e54875a2cf12dc8cb751b310442429b5885ed73aa0796c31,La alianza de PP y Vox acelera la ofensiva contra el colectivo LGTBI,https://www.eldiario.es/sociedad/alianza-pp-vox-acelera-ofensiva-colectivo-lgtbi_1_10337414.html
https://www.meneame.net/story/almeida-desoye-vox-colgara-bandera-lgtbi-ayuntamiento-durante,lgtbi,3d6d0f20db113942b297431027b19d9cb63d0d0ac33279a8ed2da47056bba881,Almeida desoye a Vox y colgará la bandera LGTBI en el Ayuntamiento durante el Orgullo,https://www.elespanol.com/espana/20190624/almeida-vox-colgara-bandera-lgtbi-ayuntamiento-orgullo/408709528_0.html
https://www.meneame.net/story/almeida-no-recuperara-bandera-lgtbi-orgullo-pero-tenira-cibeles,lgtbi,f055975d0b626f2bf99c7ba6127f78e213a7d12d72691c7a539a0d2a53275cea,Almeida no recuperará la bandera LGTBI en el Orgullo pero 'teñirá' Cibeles y la fuente con el arcoíris,https://www.elespanol.com/madrid/capital/20230620/almeida-no-recuperara-lgtbi-orgullo-cibeles-arcoiris/772922821_0.html
https://www.meneame.net/story/alumnas-identifican-lgtbifobia-clase-organizan-combatirla,lgtbi,e153fc92b8338f1a3493d7584cf93b605f81f5d9e22dca4dcb8ce0ddc42b5d0a,Alumnas que identifican la LGTBIfobia en clase y se organizan para combatirla,https://www.eldiario.es/sociedad/Alumnos-identifican-LGTBIfobia-organizan-combatirla_0_926357675.html
https://www.meneame.net/story/ama-casa-alien-contra-zombi-gay-cine-cutre-como-catarsis,lgtbi,1738e6bcc4d0954f44171bca380b8aaebeb983f232d59b12e17bf2027b435ee9,'Ama de casa alien contra zombi gay': el cine cutre como catarsis liberadora,https://www.infolibre.es/cultura/cine/cine-cutre-catarsis-liberadora-cerebro-no-reaccionar_1_1412308.html
https://www.meneame.net/story/amor-cuernos-historia-refugiados-italianos-girona-huyeron-hitler,inmigracion,516f727a5bfb43f41d5cf278a0e0668a6ebb2c5048fa37f586dc31a434f49b02,Amor y cuernos: la historia de los refugiados italianos en Girona que huyeron de Hitler,https://www.elindependiente.com/tendencias/historia/2019/05/24/amor-y-cuernos-la-historia-de-los-refugiados-italianos-en-girona-que-huyeron-de-hitler/
https://www.meneame.net/story/ano-verguenza-espana-no-ha-acogido-ni-3-refugiados-pacto-union,inmigracion,c59649b2f5f6fd0f7efb550a290d77804bd8d2bec6aa1c21ee829559171f9598,El año de la vergüenza: España no ha acogido ni al 3% de los refugiados que pactó con la Unión Europea,http://www.publico.es/politica/espana-acogido-ano-al-refugiados.html
https://www.meneame.net/story/antonio-moreno-actor-porno-gay-candidato-pp-pueblo-albacete-fue,lgtbi,ae0ef286e2cb37b610a5677e223f6ffbad41f921d7be213719416ef4b23515fd,"Antonio Moreno, de actor porno gay a candidato del PP en un pueblo de Albacete: «Fue una época de mi vida de la que no me arrepiento»",https://www.abc.es/espana/castilla-la-mancha/antonio-moreno-actor-porno-gay-candidato-pp-20230405183236-nt.html
https://www.meneame.net/story/arabia-saudi-ha-matado-cientos-migrantes-etiopes-frontera-yemen,inmigracion,f415814549739e36272e4265c16c1f3255cdf48e0e6fb619390f6ec444994813,Arabia Saudí ha matado a cientos de migrantes etíopes en la frontera con Yemen,https://www.lavanguardia.com/internacional/20230821/9177684/arabia-saudi-matado-cientos-migrantes-etiopes-frontera-yemen.html
https://www.meneame.net/story/arevalo-franco-no-ha-perseguido-nunca-ningun-gay,lgtbi,6f184d8bec8383f4b19e9fb1e19946e22e612429c64183c900606e4921253430,"Arévalo: ""Franco no ha perseguido nunca a ningún gay""",https://www.20minutos.es/noticia/3769164/0/arevalo-fran-no-persiguio-ningun-gay/
https://www.meneame.net/story/arrestan-cuatro-jovenes-arabia-saudi-celebrar-fiesta-gay,lgtbi,43a9d72d671558fe595276de2cf130aca5d41f8959c5f3f5f7c46d49f3cf5dd6,Arrestan a cuatro jóvenes en Arabia Saudí por celebrar &quot;una fiesta gay&quot;,http://www.publico.es/sociedad/arrestan-cuatro-jovenes-arabia-saudi.html
https://www.meneame.net/story/arzobispo-canterbury-ataca-ley-gobierno-tory-contra-refugiados,inmigracion,d35e84e939a8114bc36a36b063f0455113d0ea6fb68a5eee4489d451e90ba993,El arzobispo de Canterbury ataca la ley del Gobierno 'tory' contra los refugiados: “Es moralmente inaceptable y políticamente poco práctica”,https://www.eldiario.es/desalambre/arzobispo-canterbury-ataca-ley-gobierno-tory-refugiados-moralmente-inaceptable-politicamente-practica_1_10192113.html
https://www.meneame.net/story/arzobispo-valencia-dice-hay-escalada-imperio-gay-contra-familia,lgtbi,97e7cb54cca96e494246fad270c17f47353df98fc34d7e70fbaff580537733ac,"El arzobispo de Valencia dice que hay una ""escalada"" del ""imperio gay"" contra la familia cristiana",http://www.20minutos.es/noticia/2750340/0/cardenal-canizares-defiende-familia-cristiana-ante-escalada-contra-ella-imperio-gay/
https://www.meneame.net/story/asi-han-evolucionado-rutas-inmigracion-europa-graficos,inmigracion,aac874af6b0f0e11187214fd0273c0dc743e3118c716049d8e5d1368c7b97fc3,"Si se cierra un camino, se abre otro: Así han cambiado las rutas de la inmigración a Europa",http://www.eldiario.es/desalambre/GRAFICOS_0_591441598.html
https://www.meneame.net/story/asi-son-libros-lgtbi-escandalosos-vox-ha-ocultado-ninos-burriana,lgtbi,06897096b94815de32dfbeea435ae2a59cf8ea0d798854c0edeadb75a81d2906,"Los libros LGTBI ""escandalosos"" que Vox ha ocultado a los niños en la biblioteca de Burriana",https://www.lavanguardia.com/local/valencia/20230928/9259610/libros-lgtbi-escandalosos-vox-ocultado-ninos-biblioteca-burriana.html
https://www.meneame.net/story/asociacion-lgtb-arremete-contra-iglesias-homenajear-che-fusilo,lgtbi,68f998e924b47d8fb2df142a81cc5e534fbf1ca3e3feca9a6ce754b28ff78d1c,"Una asociación LGTB arremete contra Iglesias por homenajear al Che: ""Fusiló a cientos de gays""",https://www.elespanol.com/espana/politica/20191011/asociacion-lgtb-arremete-iglesias-homenajear-che-fusilo/435707724_0.html
https://www.meneame.net/story/asociacion-nacional-lgtbi-abogacia-pide-sancionar-policia,lgtbi,2819e9ba1080c8c575ee6aa311ece1f6c4af6a96e68c070d75869d91b2944a12,La asociación nacional LGTBI de Abogacía pide sancionar al policía que denunció una bandera arcoíris en Sevilla,https://www.eldiario.es/sevilla/asociacion-nacional-lgtbi-abogacia-pide-sancionar-policia-denuncio-bandera-arcoiris-sevilla_1_10411718.html
https://www.meneame.net/story/assad-sobre-crisis-refugiados-europa-dejad-apoyar-terroristas,inmigracion,02843f2e6868990f88fe6b7ff6a7126006030d422c70897af450188280104b5f,"Al Assad sobre la crisis de refugiados en Europa: ""dejad de apoyar a terroristas""",http://www.europapress.es/internacional/noticia-assad-crisis-refugiados-europa-dejad-apoyar-terroristas-20150915171658.html
https://www.meneame.net/story/assange-pide-francia-asilo-hollande-descarta,inmigracion,75d5a69c98adc788d81508325fb930b0d1c3a8f3174eb2ed90263d9d3b9c7ab1,Assange pide a Francia que le dé asilo y Hollande lo descarta,http://www.europapress.es/internacional/noticia-assange-pide-francia-le-asilo-hollande-descarta-20150703120740.html
https://www.meneame.net/story/asturias-acogera-refugiados-sirios-afectados-terromoto-turquia,inmigracion,eed53426d7bbadce4203b012b6bd6f4072ad106906c26740c3e3175c14c284b8,Asturias acogerÃ¡ refugiados sirios afectados por el terromoto de TurquÃ­a,https://www.lavozdeasturias.es/noticia/asturias/2023/03/04/asturias-acogera-refugiados-sirios-afectados-terromoto-turquia/00031677945567348933906.htm
https://www.meneame.net/story/asturias-region-inviable-sin-aporte-inmigrantes,inmigracion,d12a19ea71b6e2f501a50509069c223d7d7180ce1716903d1f619c3c42ebf819,"Asturias, una regiÃ³n inviable sin el aporte de los inmigrantes",https://www.lavozdeasturias.es/noticia/asturias/2019/11/20/asturias-region-inviable-aporte-inmigrantes/00031574250491902111974.htm
https://www.meneame.net/story/atacan-centro-refugiados-alemania-granada-no-llega-estallar,inmigracion,5343d3554fb236c3a4eac5a3ab67899cfd5d562ca06a6630830622a057ebd096,Lanzan una granada contra un centro de refugiados en Alemania,http://www.publico.es/internacional/lanzan-granada-centro-refugiados-alemania.html
