tema,anio_objetivo,id_hilo,titulo_hilo,url_hilo,pagina,id_mensaje,numero_mensaje,usuario_hash,fecha_comentario,anio_comentario,es_mensaje_inicial,texto_original,texto_sin_citas,contiene_cita,texto_propio_vacio
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214477850,301,cd7402d166e54f1f,2015-12-11 18:23:00,2015,False,a la peña se le va de la mano,a la peña se le va de la mano,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214477855,302,62ebfbbe931f46ad,2015-12-11 18:23:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214477867,303,542099ff97d6e9f7,2015-12-11 18:23:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214477898,304,787ad4ca137b03e6,2015-12-11 18:24:00,2015,False,"Demigrante que nadie haya dicho aun
Too old","Demigrante que nadie haya dicho aun
Too old",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214477981,305,c18400babf4c84c0,2015-12-11 18:25:00,2015,False,Repugnante,Repugnante,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478114,306,670c9685cd19b235,2015-12-11 18:26:00,2015,False,"Occidente esta condenado, menos mal que vienen los moros dentro de nada","Occidente esta condenado, menos mal que vienen los moros dentro de nada",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478139,307,54e72b7049ed641c,2015-12-11 18:27:00,2015,False,"Cita de
JonasMartell
Adonde esta llegando lo progre. Ya todo vale
teneis que aprender a administrar las culpas, eh...","teneis que aprender a administrar las culpas, eh...",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478221,308,e368f5f8f6dafdcf,2015-12-11 18:28:00,2015,False,Suficiente internet por hoy,Suficiente internet por hoy,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478268,309,7916cfd5a75f3d27,2015-12-11 18:28:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478287,310,98949faa5616fccc,2015-12-11 18:29:00,2015,False,tiene que ser troll,tiene que ser troll,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478312,311,828649162a1b442e,2015-12-11 18:29:00,2015,False,"Venga va, solo falta que sea vegano comunista","Venga va, solo falta que sea vegano comunista",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478330,312,65023ef6da90268e,2015-12-11 18:29:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478449,313,eae29f681a357e7c,2015-12-11 18:31:00,2015,False,Lo peor es que se le da eco a estas cosas.,Lo peor es que se le da eco a estas cosas.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478565,314,3eea866472ccd8f8,2015-12-11 18:32:00,2015,False,Jo-der...,Jo-der...,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478597,315,86332e4d12539f94,2015-12-11 18:33:00,2015,False,menudos brazos gasta,menudos brazos gasta,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214478807,316,1584414d26baabbd,2015-12-11 18:35:00,2015,False,"Nunca aprendo. Siempre pienso: ya he visto de todo, nada me puede sorprender. Y ahí es cuando internet me pone en mi sitio.","Nunca aprendo. Siempre pienso: ya he visto de todo, nada me puede sorprender. Y ahí es cuando internet me pone en mi sitio.",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479098,317,be0df0d7fa08dce8,2015-12-11 18:39:00,2015,False,que transgresora,que transgresora,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479123,318,814605d4d459bbe0,2015-12-11 18:40:00,2015,False,"Y en la ficha del medico? Si le pregunta la vecina le dice que tiene 6 añitos... si le pregunta el medico.... tiene 56, 7 hijos, cirrosis, tos de cazallero y las manos tan bastas que se quita los callos del pie solo con tocarlos... y me dices que ""lo"" sacan asi a la calle? Y que mi hijo tiene que compartir parquecito infantil con el?
Dos escopetas tengo...","Y en la ficha del medico? Si le pregunta la vecina le dice que tiene 6 añitos... si le pregunta el medico.... tiene 56, 7 hijos, cirrosis, tos de cazallero y las manos tan bastas que se quita los callos del pie solo con tocarlos... y me dices que ""lo"" sacan asi a la calle? Y que mi hijo tiene que compartir parquecito infantil con el?
Dos escopetas tengo...",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479255,319,ba9409e198468ddf,2015-12-11 18:41:00,2015,False,too much internet for today/this week/this moonth/this year & 2016.........,too much internet for today/this week/this moonth/this year & 2016.........,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479380,320,4800976516e6230d,2015-12-11 18:43:00,2015,False,:s:s:s,:s:s:s,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479479,321,ce65059deea582ec,2015-12-11 18:44:00,2015,False,"Los hijos estarán contentos y orgullosos de tener un padre-niña de 6 años.
Quitando eso, aunque este hombre tiene claramente un trastorno mental, por que debería tratar de ser normal? Quiero decir, si es más feliz siendo así que reprimiéndolo y no hace daño a nadie con su comportamiento, incluso una familia está dispuesta a vivir con él, pues que mas da?","Los hijos estarán contentos y orgullosos de tener un padre-niña de 6 años.
Quitando eso, aunque este hombre tiene claramente un trastorno mental, por que debería tratar de ser normal? Quiero decir, si es más feliz siendo así que reprimiéndolo y no hace daño a nadie con su comportamiento, incluso una familia está dispuesta a vivir con él, pues que mas da?",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479634,322,6ce48e5d506bdafb,2015-12-11 18:46:00,2015,False,"Nadie le ha dado un par de ostias? Mucha tontería es lo que veo....
Y lo peor es prestarle atención.....","Nadie le ha dado un par de ostias? Mucha tontería es lo que veo....
Y lo peor es prestarle atención.....",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479794,323,ae78e91e50ab09ed,2015-12-11 18:48:00,2015,False,"Cita de
wild tiger
O es una broma o el mundo definitivamente se ha ido a la mierda.Riete ya de las ejecuciones de isis o de los que meten a un tio debajo de un coche en llamas con la ayuda de un poli.",O es una broma o el mundo definitivamente se ha ido a la mierda.Riete ya de las ejecuciones de isis o de los que meten a un tio debajo de un coche en llamas con la ayuda de un poli.,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479855,324,90069cf10372eada,2015-12-11 18:49:00,2015,False,"Cita de
figura84
O es una broma o el mundo definitivamente se ha ido a la mierda.Riete ya de las ejecuciones de isis o de los que meten a un tio debajo de un coche en llamas con la ayuda de un poli.",,True,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214479866,325,ce65059deea582ec,2015-12-11 18:49:00,2015,False,"Por cierto, aquí tenéis otro caso de mujer adulta que quiere ser un bebe, por si os interesa. Edito, viendo el vídeo entero de nuevo está chica también es transexual, igual sí que está relacionado. Podría ser que estas personas lo que quieren es poder vivir su infancia con el sexo que no la pudieron vivir??","Por cierto, aquí tenéis otro caso de mujer adulta que quiere ser un bebe, por si os interesa. Edito, viendo el vídeo entero de nuevo está chica también es transexual, igual sí que está relacionado. Podría ser que estas personas lo que quieren es poder vivir su infancia con el sexo que no la pudieron vivir??",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214480082,326,fbbcd7ac0ffd5b7e,2015-12-11 18:52:00,2015,False,"cuando se juntan tarados con gente que ademas les sigue el juego, pasan cosas asi.","cuando se juntan tarados con gente que ademas les sigue el juego, pasan cosas asi.",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214480136,327,8bf4193c3ab8298d,2015-12-11 18:52:00,2015,False,"yo quiero volver a tener 14 años y que mis unicas preocupaciones sean jugar por las tardes y estudiar el dia antes del examen
asi podria tener la posibilidad de desvirgar a alguna que últimamente es mision imposible","yo quiero volver a tener 14 años y que mis unicas preocupaciones sean jugar por las tardes y estudiar el dia antes del examen
asi podria tener la posibilidad de desvirgar a alguna que últimamente es mision imposible",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214480191,328,4af48d7c76b521e9,2015-12-11 18:53:00,2015,False,waaaaaaaaaaaaa??,waaaaaaaaaaaaa??,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214480197,329,605e2e5dbca42235,2015-12-11 18:53:00,2015,False,"Cita de
CaptainSlow
No me jodas, esto ya tiene que ser un trastorno clínico.
Pues claro, como muchos casos del estilo.","Pues claro, como muchos casos del estilo.",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,11,214480451,330,e3f4cfd46ef456e2,2015-12-11 18:56:00,2015,False,"Cita de
Lemmiwinks
Grande South Park, ya estoy viendo que de aquí a unos meses aparecen los primeros casos de transespecies.
Hola vengo del futuro",Hola vengo del futuro,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480502,331,7a63f2e79232919a,2015-12-11 18:57:00,2015,False,"Cita de
CapitanKuro
this",this,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480541,332,2b05285ea75e10c1,2015-12-11 18:57:00,2015,False,Ahora se suicidará porque los niñitos mayores que ella le hacen bulling en el parque.,Ahora se suicidará porque los niñitos mayores que ella le hacen bulling en el parque.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480610,333,ee100c98a1d22cd7,2015-12-11 18:58:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480618,334,5bf2d8dc9f678c57,2015-12-11 18:58:00,2015,False,Podemos le pondría una paguita y meteria en prisión a todo aquel que insinuara que tiene un problema mental.,Podemos le pondría una paguita y meteria en prisión a todo aquel que insinuara que tiene un problema mental.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480671,335,0d0e43874f1d4aa9,2015-12-11 18:59:00,2015,False,menuda tranny milf-teen chubby big-boobs crossdressing blonde,menuda tranny milf-teen chubby big-boobs crossdressing blonde,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214480783,336,a11d4fc7e744df8b,2015-12-11 19:01:00,2015,False,"Cita de
wild tiger
DIOS, existe alguna noticia que no se pueda ilustrar con un fotograma de los Simpsons?","DIOS, existe alguna noticia que no se pueda ilustrar con un fotograma de los Simpsons?",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214481115,337,f12eafa8709e65e1,2015-12-11 19:05:00,2015,False,"no se que es mas inquietante, que un tio se vuelva loco y se crea que es una niña, o que una familia entera y desconocida lo adopte","no se que es mas inquietante, que un tio se vuelva loco y se crea que es una niña, o que una familia entera y desconocida lo adopte",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482026,338,8d08a23e94d7d11c,2015-12-11 19:17:00,2015,False,melafo,melafo,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482417,339,319187278fd3d943,2015-12-11 19:22:00,2015,False,Que barroco todo.,Que barroco todo.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482531,340,059396ee27a0105d,2015-12-11 19:23:00,2015,False,Me he quedado muy,Me he quedado muy,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482754,341,579eac06a3c790a4,2015-12-11 19:26:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482776,342,0f26986a810bb34d,2015-12-11 19:26:00,2015,False,"Cita de
metamorphosis
Los hijos estarán contentos y orgullosos de tener un padre-niña de 6 años.
Quitando eso, aunque este hombre tiene claramente un trastorno mental, por que debería tratar de ser normal? Quiero decir, si es más feliz siendo así que reprimiéndolo y no hace daño a nadie con su comportamiento, incluso una familia está dispuesta a vivir con él, pues que mas da?
Pero es que puede que este haciendo mucho daño. Es decir no he hablado con su familia, pero que tu padre decida cambiar de sexo y pasar a tener 6 años no debe ser muy facil de digerir. Esos niños, 7 por cierto, ya lo podia haber pensado un poquito antes de tenerlos pueden quedarse muy tocados.
En el otro caso que has puesto, pienso que bueno, en ese caso nadie sale perjudicado, en todo caso ella misma, pero el padre...","Pero es que puede que este haciendo mucho daño. Es decir no he hablado con su familia, pero que tu padre decida cambiar de sexo y pasar a tener 6 años no debe ser muy facil de digerir. Esos niños, 7 por cierto, ya lo podia haber pensado un poquito antes de tenerlos pueden quedarse muy tocados.
En el otro caso que has puesto, pienso que bueno, en ese caso nadie sale perjudicado, en todo caso ella misma, pero el padre...",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214482937,343,a192b3f335e33ccc,2015-12-11 19:28:00,2015,False,parece virgen y sana,parece virgen y sana,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483064,344,a945bcbb7cddac65,2015-12-11 19:30:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483169,345,e82ba4967cd83563,2015-12-11 19:31:00,2015,False,La raza humana no tiene límites,La raza humana no tiene límites,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483259,346,1d67f52ae9ecb4cf,2015-12-11 19:32:00,2015,False,"Cita de
Bambaloo_Starck
Enjoy the decline.
El islam purificará el mundo que estamos degenerando.",El islam purificará el mundo que estamos degenerando.,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483375,347,190d61ccb6cc1b70,2015-12-11 19:33:00,2015,False,"si no fuera porque mide 1,90 y pesa 120 kg no se nota nada de diferencia con una niña de 6 años","si no fuera porque mide 1,90 y pesa 120 kg no se nota nada de diferencia con una niña de 6 años",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483399,348,c7dff06115fc4be9,2015-12-11 19:33:00,2015,False,....,....,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483410,349,ce65059deea582ec,2015-12-11 19:33:00,2015,False,"Cita de
Mr.Wisdom
Pero es que puede que este haciendo mucho daño. Es decir no he hablado con su familia, pero que tu padre decida cambiar de sexo y pasar a tener 6 años no debe ser muy facil de digerir. Esos niños, 7 por cierto, ya lo podia haber pensado un poquito antes de tenerlos pueden quedarse muy tocados.
En el otro caso que has puesto, pienso que bueno, en ese caso nadie sale perjudicado, en todo caso ella misma, pero el padre...
Hombre la verdad es que los hijos si deben estar afectados pero no se, cuando digo que no hace daño a nadie me refiero a que no es una persona que le dan brotes psicoticos y puede agredir a alguien...","Hombre la verdad es que los hijos si deben estar afectados pero no se, cuando digo que no hace daño a nadie me refiero a que no es una persona que le dan brotes psicoticos y puede agredir a alguien...",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483463,350,4f3c8b5da383ce98,2015-12-11 19:34:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483501,351,5947673a30915863,2015-12-11 19:34:00,2015,False,"no veo diferencia con un trans, si se respeta a unos a otros tambien","no veo diferencia con un trans, si se respeta a unos a otros tambien",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483533,352,17840323ea59b5e1,2015-12-11 19:35:00,2015,False,No sé porqué se me ha venido a la cabeza la niña de Rajoy...,No sé porqué se me ha venido a la cabeza la niña de Rajoy...,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483552,353,d7333584ec21021a,2015-12-11 19:35:00,2015,False,Paguita concedida A que no es de aquí...,Paguita concedida A que no es de aquí...,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483577,354,557c9c68362ae5de,2015-12-11 19:35:00,2015,False,The end is near,The end is near,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483804,355,ce65059deea582ec,2015-12-11 19:38:00,2015,False,"Cita de
Redux7
Ahora todo el mundo dice que es una enfermedad, dentro de 5 años todos diran que es normal.. como con otras cosas.. gracias progres con vosotros empezo todo
A mi lo que me dio miedo fue un hilo en el que algunos defendian que la pedofilia era un gusto sexual, que no hacen daño a nadie y que merecen ser aceptados y respetados. Que mientras no lleguen a tener relaciones con un niño y solo se exciten pensando en eso no pasa nada.","A mi lo que me dio miedo fue un hilo en el que algunos defendian que la pedofilia era un gusto sexual, que no hacen daño a nadie y que merecen ser aceptados y respetados. Que mientras no lleguen a tener relaciones con un niño y solo se exciten pensando en eso no pasa nada.",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483873,356,fd2315f82a545858,2015-12-11 19:39:00,2015,False,:  roto2:,:  roto2:,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483943,357,d2e1d4f1ecb8e22c,2015-12-11 19:40:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483944,358,1a6a605d0353fa77,2015-12-11 19:40:00,2015,False,"Cita de
Juniper
No sé porqué se me ha venido a la cabeza la niña de Rajoy...",,True,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483952,359,6787a54d3628442e,2015-12-11 19:40:00,2015,False,uuuUUUUUuuuuuuhhhhh no hay nadie al volante eh?!!,uuuUUUUUuuuuuuhhhhh no hay nadie al volante eh?!!,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,12,214483982,360,ce65059deea582ec,2015-12-11 19:40:00,2015,False,"Cita de
Kevin Spencer
no veo diferencia con un trans, si se respeta a unos a otros tambien
La verdad es que es tan dificil saber donde esta el limite, que es normal y que no, que debe ser socialmente aceptado y que no...","La verdad es que es tan dificil saber donde esta el limite, que es normal y que no, que debe ser socialmente aceptado y que no...",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484007,361,0f26986a810bb34d,2015-12-11 19:40:00,2015,False,"Cita de
metamorphosis
Hombre la verdad es que los hijos si deben estar afectados pero no se, cuando digo que no hace daño a nadie me refiero a que no es una persona que le dan brotes psicoticos y puede agredir a alguien...
Ya, si en eso estoy de acuerdo. Pero es que parece que "" hay que dejarle en paz porque asi es feliz"". No mira macho eres un irresponsable y de ti dependen más personas.","Ya, si en eso estoy de acuerdo. Pero es que parece que "" hay que dejarle en paz porque asi es feliz"". No mira macho eres un irresponsable y de ti dependen más personas.",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484115,362,6b3e19f6d8a5598e,2015-12-11 19:42:00,2015,False,"Cita de
Redux7
Ahora todo el mundo dice que es una enfermedad, dentro de 5 años todos diran que es normal.. como con otras cosas.. gracias progres con vosotros empezo todo
Por desgracia creo que será así.
Pero, oye, si pasa a ser visto como normal tal vez un día me despierte creyéndome Amancio Ortega, a ver si cuela y me dan sus millones.","Por desgracia creo que será así.
Pero, oye, si pasa a ser visto como normal tal vez un día me despierte creyéndome Amancio Ortega, a ver si cuela y me dan sus millones.",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484130,363,0cc2f5e3ccaea8d8,2015-12-11 19:42:00,2015,False,y otros por menos están encerrados,y otros por menos están encerrados,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484142,364,ce65059deea582ec,2015-12-11 19:42:00,2015,False,"Cita de
Diego Urdiales
Jaaaaajajajajajajjaja",Jaaaaajajajajajajjaja,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484143,365,269f0c44ed1cd210,2015-12-11 19:42:00,2015,False,esa papada si que es igual de grande que un niño de 6 años,esa papada si que es igual de grande que un niño de 6 años,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484155,366,1d67f52ae9ecb4cf,2015-12-11 19:42:00,2015,False,"Cita de
Plato Sonda
Qué alguien me diga qué diferencia hay entre eso y un homo/transexual
Jodido de explicar",Jodido de explicar,True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484158,367,f695f4b7e914cb97,2015-12-11 19:42:00,2015,False,"Esa imagen sustituirá a la ballena en mis pesadillas, ARRR...","Esa imagen sustituirá a la ballena en mis pesadillas, ARRR...",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484189,368,1a9aca0381fe7944,2015-12-11 19:43:00,2015,False,"Cita de
Benito Camela
El islam purificará el mundo que estamos degenerando.
A sangre y fuego.
Ala es grande.","A sangre y fuego.
Ala es grande.",True,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484279,369,19c3b2b859d7a20c,2015-12-11 19:44:00,2015,False,"Vaya vaya, Antes iría al manicomio, ahora le adoptan.","Vaya vaya, Antes iría al manicomio, ahora le adoptan.",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484305,370,288592458d2e37db,2015-12-11 19:44:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484339,371,f4d1dc1f830bfe8b,2015-12-11 19:45:00,2015,False,"Jajajaja, joder. Es mucha mierda.","Jajajaja, joder. Es mucha mierda.",False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484529,372,2791d4af88ef1eba,2015-12-11 19:47:00,2015,False,"Cita de
Aquilesss
Lo que hacen los podemitas con tal de no trabajar...",,True,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484582,373,83905c682c3e545a,2015-12-11 19:48:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484604,374,35188c1a08a051a4,2015-12-11 19:48:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484625,375,416d85b5fe79d478,2015-12-11 19:48:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484692,376,3304cd13f1f60660,2015-12-11 19:49:00,2015,False,Todos locos,Todos locos,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484723,377,15d25c375cb4386e,2015-12-11 19:49:00,2015,False,La noticia es digna de este periodico,La noticia es digna de este periodico,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484880,378,12b8efd0dca58cbc,2015-12-11 19:51:00,2015,False,oh my fucking god. no se quien esta peor la familia que lo ha adoptado o el.,oh my fucking god. no se quien esta peor la familia que lo ha adoptado o el.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484912,379,563460a7bb1d013a,2015-12-11 19:51:00,2015,False,Definitivamente el mundo se esta yendo a la mierda.,Definitivamente el mundo se esta yendo a la mierda.,False,False
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484960,380,f1a6d655663b6065,2015-12-11 19:52:00,2015,False,,,False,True
lgtbi,2015,4677567,Un hombre de 52 años se transforma en una niña de seis,https://forocoches.com/foro/showthread.php?t=4677567,13,214484961,381,87069946e4b9830a,2015-12-11 19:52:00,2015,False,"Cita de
Plato Sonda
Qué alguien me diga qué diferencia hay entre eso y un homo/transexual",,True,True
